fiberID,RA,DEC,z_final,sigma_v_kms,L_corr,thetaE_arcsec_TFGR,RA_est,DEC_est
1.0,130.92314551335326,0.2802947611213598,0.0002752960135694,69.0297650882656,10.899901393198837,0.1373878918013556,130.92314551335326,0.2802947611213598
2.0,144.56293016977776,2.629728834568106,0.0002752960135694,69.0297650882656,10.85977519815561,0.1373878918013556,144.56293016977776,2.629728834568106
3.0,141.09505515148874,-0.3483753901169659,0.0002752960135694,69.0297650882656,11.15797529589836,0.1373878918013556,141.09505515148874,-0.3483753901169659
4.0,143.06703591467675,2.8597715852106345,0.0002752960135694,69.0297650882656,0.7377425943871052,0.1373878918013556,143.06703591467675,2.8597715852106345
5.0,130.79194340352612,-1.4532352915075937,0.0002752960135694,69.0297650882656,5.539912033259354,0.1373878918013556,130.79194340352612,-1.4532352915075937
6.0,130.78427244119044,-1.4800912354972755,0.0002752960135694,69.0297650882656,10.23605275336818,0.1373878918013556,130.78427244119044,-1.4800912354972755
7.0,131.79129117861757,-0.315781721170113,0.0002752960135694,69.0297650882656,2.372769997522238,0.1373878918013556,131.79129117861757,-0.315781721170113
8.0,141.4405138072225,-0.4368608043527972,0.0002752960135694,69.0297650882656,1.775211246189751,0.1373878918013556,141.4405138072225,-0.4368608043527972
9.0,141.7986366639831,2.8255222926525088,0.0002752960135694,69.0297650882656,5.463029845089455,0.1373878918013556,141.7986366639831,2.8255222926525088
10.0,130.06352544664824,-0.0582693597129156,0.0002752960135694,69.0297650882656,11.037676126787002,0.1373878918013556,130.06352544664824,-0.0582693597129156
11.0,142.26197693956036,0.8916478828900088,0.0002752960135694,69.0297650882656,11.059578855136747,0.1373878918013556,142.26197693956036,0.8916478828900088
12.0,131.03868342869768,3.327218003063195,0.0002752960135694,69.0297650882656,10.47784418684327,0.1373878918013556,131.03868342869768,3.327218003063195
13.0,143.48512332633092,4.284817374734513,0.0002752960135694,69.0297650882656,8.206332606197712,0.1373878918013556,143.48512332633092,4.284817374734513
14.0,128.66594575782685,2.992747601530567,0.0002752960135694,69.0297650882656,10.323227256864785,0.1373878918013556,128.66594575782685,2.992747601530567
15.0,142.2687488996544,0.896268727446331,0.0002752960135694,69.0297650882656,9.26267198414201,0.1373878918013556,142.2687488996544,0.896268727446331
16.0,134.10542197156082,-1.6925441332279854,0.0002752960135694,69.0297650882656,1.5009391221537185,0.1373878918013556,134.10542197156082,-1.6925441332279854
17.0,132.65061529260822,1.1237736669700056,0.0002752960135694,69.0297650882656,1.0369181641891174,0.1373878918013556,132.65061529260822,1.1237736669700056
