# Data for PTB_Yb_CombKnoten-INRIM_ITYb1 
# File generated on: 2025-01-20T17:02:58+01:00
# With the script: 06-procclocks-v3.py 
# 
# t           	ΔA→B            	flag	uA_sys 	uB_sys 
59639.045544	1.8894594548e-16	1	2e-17	2.7e-18
59639.045556	1.5644986527e-15	1	2e-17	2.7e-18
59639.045567	3.1064738523e-15	1	2e-17	2.7e-18
59639.045579	3.1863770113e-16	1	2e-17	2.7e-18
59639.045590	1.9074665282e-15	1	2e-17	2.7e-18
59639.045602	1.6831391695e-15	1	2e-17	2.7e-18
59639.045613	-1.4527546782e-16	1	2e-17	2.7e-18
59639.045625	2.5927830981e-15	1	2e-17	2.7e-18
59639.045637	5.0493582162e-16	1	2e-17	2.7e-18
59639.045648	-9.2130672530e-16	1	2e-17	2.7e-18
59639.045660	3.7704739911e-16	1	2e-17	2.7e-18
59639.045671	1.8323042126e-15	1	2e-17	2.7e-18
59639.045683	9.2515479598e-16	1	2e-17	2.7e-18
59639.045694	-6.1259709734e-16	1	2e-17	2.7e-18
59639.045706	1.1347700394e-16	1	2e-17	2.7e-18
59639.045718	9.0168351301e-17	1	2e-17	2.7e-18
59639.045729	7.6526885686e-17	1	2e-17	2.7e-18
59639.045741	-1.3036472333e-15	1	2e-17	2.7e-18
59639.045752	-3.0402638279e-16	1	2e-17	2.7e-18
59639.045764	5.3159025440e-16	1	2e-17	2.7e-18
59639.045775	-1.6830019502e-15	1	2e-17	2.7e-18
59639.045787	1.9190649504e-15	1	2e-17	2.7e-18
59639.045799	2.4797507865e-15	1	2e-17	2.7e-18
59639.045810	1.9055539278e-15	1	2e-17	2.7e-18
59639.045822	-1.2775493012e-15	1	2e-17	2.7e-18
59639.045833	7.7498347773e-16	1	2e-17	2.7e-18
59639.045845	2.0448900006e-15	1	2e-17	2.7e-18
59639.045856	2.6119455245e-15	1	2e-17	2.7e-18
59639.045868	1.6575494571e-15	1	2e-17	2.7e-18
59639.045880	-4.3086871961e-16	1	2e-17	2.7e-18
59639.045891	-2.4994349852e-15	1	2e-17	2.7e-18
59639.045903	4.6807125369e-16	1	2e-17	2.7e-18
59639.045914	1.0018968280e-15	1	2e-17	2.7e-18
59639.045926	-3.1234085820e-16	1	2e-17	2.7e-18
59639.045937	2.5640957863e-16	1	2e-17	2.7e-18
59639.045949	-5.0793008308e-16	1	2e-17	2.7e-18
59639.045961	1.4966225145e-17	1	2e-17	2.7e-18
59639.045972	-3.5280692552e-15	1	2e-17	2.7e-18
59639.045984	-1.8267900281e-15	1	2e-17	2.7e-18
59639.045995	-1.1498209679e-15	1	2e-17	2.7e-18
59639.046007	-8.7473261870e-16	1	2e-17	2.7e-18
59639.046019	5.4218663657e-16	1	2e-17	2.7e-18
59639.046030	-8.0046307581e-17	1	2e-17	2.7e-18
59639.046042	4.1623707248e-16	1	2e-17	2.7e-18
59639.046053	8.2368024890e-16	1	2e-17	2.7e-18
59639.046065	2.8235504484e-16	1	2e-17	2.7e-18
59639.046076	-2.2372511829e-16	1	2e-17	2.7e-18
59639.046088	1.9394411749e-15	1	2e-17	2.7e-18
59639.046100	1.4044873527e-15	1	2e-17	2.7e-18
59639.046111	1.4755144535e-16	1	2e-17	2.7e-18
59639.046123	1.8576228744e-15	1	2e-17	2.7e-18
59639.046134	9.9828592658e-16	1	2e-17	2.7e-18
59639.046146	-4.2575602874e-16	1	2e-17	2.7e-18
59639.046157	9.0777029177e-16	1	2e-17	2.7e-18
59639.046169	9.6754201873e-16	1	2e-17	2.7e-18
59639.046181	5.6301094158e-16	1	2e-17	2.7e-18
59639.046192	2.0650341382e-15	1	2e-17	2.7e-18
59639.046204	1.0784719946e-15	1	2e-17	2.7e-18
59639.046215	1.2416190106e-15	1	2e-17	2.7e-18
59639.046227	2.6750232211e-16	1	2e-17	2.7e-18
59639.046238	6.6799559319e-17	1	2e-17	2.7e-18
59639.046250	-1.9573923442e-15	1	2e-17	2.7e-18
59639.046262	4.3500647556e-16	1	2e-17	2.7e-18
59639.046273	-9.5748604358e-18	1	2e-17	2.7e-18
59639.046285	-1.0145184660e-15	1	2e-17	2.7e-18
59639.046296	4.8526094032e-16	1	2e-17	2.7e-18
59639.046308	1.3506431623e-15	1	2e-17	2.7e-18
59639.046319	-3.8044484826e-17	1	2e-17	2.7e-18
59639.046331	-1.4880336004e-16	1	2e-17	2.7e-18
59639.046343	-8.2238937069e-16	1	2e-17	2.7e-18
59639.046354	7.6451160940e-16	1	2e-17	2.7e-18
59639.046366	1.8932829615e-15	1	2e-17	2.7e-18
59639.046377	2.2076821098e-15	1	2e-17	2.7e-18
59639.046389	7.2587420151e-16	1	2e-17	2.7e-18
59639.046400	1.1135967569e-15	1	2e-17	2.7e-18
59639.046412	6.3092943142e-16	1	2e-17	2.7e-18
59639.046424	-3.8988926562e-18	1	2e-17	2.7e-18
59639.046435	1.5497551972e-15	1	2e-17	2.7e-18
59639.046447	-1.0617473291e-16	1	2e-17	2.7e-18
59639.046458	1.0059168464e-15	1	2e-17	2.7e-18
59639.046470	1.6355410001e-15	1	2e-17	2.7e-18
59639.046481	2.2514389848e-16	1	2e-17	2.7e-18
59639.046493	-7.5407955162e-17	1	2e-17	2.7e-18
59639.046505	-2.1442571297e-15	1	2e-17	2.7e-18
59639.046516	2.3436105690e-15	1	2e-17	2.7e-18
59639.046528	1.6134935795e-15	1	2e-17	2.7e-18
59639.046539	2.1120758069e-15	1	2e-17	2.7e-18
59639.046551	-1.1468402589e-16	1	2e-17	2.7e-18
59639.046562	1.1221492485e-16	1	2e-17	2.7e-18
59639.046574	2.2199124185e-16	1	2e-17	2.7e-18
59639.046586	2.5647954355e-15	1	2e-17	2.7e-18
59639.046597	4.0620650832e-15	1	2e-17	2.7e-18
59639.046609	1.5733891105e-15	1	2e-17	2.7e-18
59639.046620	1.8103389542e-15	1	2e-17	2.7e-18
59639.046632	4.7607969609e-15	1	2e-17	2.7e-18
59639.046644	4.4049804426e-15	1	2e-17	2.7e-18
59639.046655	5.7624388320e-15	1	2e-17	2.7e-18
59639.046667	8.1407489528e-16	1	2e-17	2.7e-18
59639.046678	-2.9174271099e-16	1	2e-17	2.7e-18
59639.046690	8.6659093801e-16	1	2e-17	2.7e-18
59639.046701	-3.9257605413e-16	1	2e-17	2.7e-18
59639.046713	-6.7596193806e-16	1	2e-17	2.7e-18
59639.046725	-3.9852713821e-15	1	2e-17	2.7e-18
59639.046736	-3.1230308053e-15	1	2e-17	2.7e-18
59639.046748	-6.6322002144e-16	1	2e-17	2.7e-18
59639.046759	-1.1047359452e-15	1	2e-17	2.7e-18
59639.046771	4.9476549702e-16	1	2e-17	2.7e-18
59639.046782	9.7378380451e-16	1	2e-17	2.7e-18
59639.046794	-2.1574598323e-15	1	2e-17	2.7e-18
59639.046806	-1.4101150396e-16	1	2e-17	2.7e-18
59639.046817	1.0014673823e-15	1	2e-17	2.7e-18
59639.046829	-3.9784968126e-16	1	2e-17	2.7e-18
59639.046840	1.1604376788e-15	1	2e-17	2.7e-18
59639.046852	-1.0512076981e-15	1	2e-17	2.7e-18
59639.046863	-1.8984219104e-15	1	2e-17	2.7e-18
59639.046875	-7.2379473563e-16	1	2e-17	2.7e-18
59639.046887	-2.3156186712e-15	1	2e-17	2.7e-18
59639.046898	-1.9563200005e-15	1	2e-17	2.7e-18
59639.046910	1.5951299052e-15	1	2e-17	2.7e-18
59639.046921	-4.6693030031e-16	1	2e-17	2.7e-18
59639.046933	3.5588089279e-16	1	2e-17	2.7e-18
59639.046944	1.1083248238e-15	1	2e-17	2.7e-18
59639.046956	1.1909960865e-16	1	2e-17	2.7e-18
59639.046968	1.3189150022e-15	1	2e-17	2.7e-18
59639.046979	-3.3908931164e-16	1	2e-17	2.7e-18
59639.046991	1.1093895442e-15	1	2e-17	2.7e-18
59639.047002	-1.1517632144e-15	1	2e-17	2.7e-18
59639.047014	-1.2873833537e-15	1	2e-17	2.7e-18
59639.047025	1.6714670555e-15	1	2e-17	2.7e-18
59639.047037	4.0109466448e-16	1	2e-17	2.7e-18
59639.047049	7.5796319769e-16	1	2e-17	2.7e-18
59639.047060	-3.7369568974e-16	1	2e-17	2.7e-18
59639.047072	3.9319269412e-17	1	2e-17	2.7e-18
59639.047083	-5.8506937359e-16	1	2e-17	2.7e-18
59639.047095	-2.4357973998e-15	1	2e-17	2.7e-18
59639.047106	-1.5721304196e-15	1	2e-17	2.7e-18
59639.047118	1.2175514164e-15	1	2e-17	2.7e-18
59639.047130	5.1913632898e-16	1	2e-17	2.7e-18
59639.047141	-6.4799206311e-16	1	2e-17	2.7e-18
59639.047153	-1.2213562884e-15	1	2e-17	2.7e-18
59639.047164	2.4287399213e-16	1	2e-17	2.7e-18
59639.047176	-5.8369463912e-16	1	2e-17	2.7e-18
59639.047188	-1.5288351775e-16	1	2e-17	2.7e-18
59639.047199	-4.8644170425e-16	1	2e-17	2.7e-18
59639.047211	-6.9605864177e-16	1	2e-17	2.7e-18
59639.047222	-3.2621864601e-16	1	2e-17	2.7e-18
59639.047234	4.0339520597e-16	1	2e-17	2.7e-18
59639.047245	3.1188066520e-15	1	2e-17	2.7e-18
59639.047257	-2.2914951729e-16	1	2e-17	2.7e-18
59639.047269	-7.5698148650e-16	1	2e-17	2.7e-18
59639.047280	-1.1372433756e-16	1	2e-17	2.7e-18
59639.047292	1.6698314349e-15	1	2e-17	2.7e-18
59639.047303	7.7174611780e-16	1	2e-17	2.7e-18
59639.047315	3.1850217586e-16	1	2e-17	2.7e-18
59639.047326	1.1052170599e-15	1	2e-17	2.7e-18
59639.047338	-1.0049156535e-15	1	2e-17	2.7e-18
59639.047350	-5.0489431700e-16	1	2e-17	2.7e-18
59639.047361	3.9438955167e-16	1	2e-17	2.7e-18
59639.047373	1.4622414472e-16	1	2e-17	2.7e-18
59639.047384	5.7324309958e-16	1	2e-17	2.7e-18
59639.047396	-6.4031116835e-16	1	2e-17	2.7e-18
59639.047407	-6.1150781297e-16	1	2e-17	2.7e-18
59639.047419	-2.5955749187e-15	1	2e-17	2.7e-18
59639.047431	-1.6619015124e-15	1	2e-17	2.7e-18
59639.047442	9.5343468499e-16	1	2e-17	2.7e-18
59639.047454	2.1084344123e-17	1	2e-17	2.7e-18
59639.047465	9.8454366404e-16	1	2e-17	2.7e-18
59639.047477	2.7585491400e-15	1	2e-17	2.7e-18
59639.047488	-5.2537049147e-16	1	2e-17	2.7e-18
59639.047500	2.2585150980e-15	1	2e-17	2.7e-18
59639.047512	1.9505220599e-15	1	2e-17	2.7e-18
59639.047523	4.2296082001e-16	1	2e-17	2.7e-18
59639.047535	1.1701844870e-15	1	2e-17	2.7e-18
59639.047546	1.0681915557e-15	1	2e-17	2.7e-18
59639.047558	1.9371753618e-15	1	2e-17	2.7e-18
59639.047569	1.5273257648e-15	1	2e-17	2.7e-18
59639.047581	1.3204676136e-15	1	2e-17	2.7e-18
59639.047593	6.9717418416e-16	1	2e-17	2.7e-18
59639.047604	2.5355812691e-15	1	2e-17	2.7e-18
59639.047616	1.2034466238e-15	1	2e-17	2.7e-18
59639.047627	1.0490587755e-15	1	2e-17	2.7e-18
59639.047639	1.3854070885e-16	1	2e-17	2.7e-18
59639.047650	-3.2573422787e-15	1	2e-17	2.7e-18
59639.047662	-2.2050207322e-15	1	2e-17	2.7e-18
59639.047674	-9.5942574903e-17	1	2e-17	2.7e-18
59639.047685	-9.3816522205e-17	1	2e-17	2.7e-18
59639.047697	8.2602229500e-16	1	2e-17	2.7e-18
59639.047708	-1.2230723772e-15	1	2e-17	2.7e-18
59639.047720	8.5291389701e-16	1	2e-17	2.7e-18
59639.047731	-5.0990028172e-16	1	2e-17	2.7e-18
59639.047743	-4.0310806180e-16	1	2e-17	2.7e-18
59639.047755	1.0716305095e-15	1	2e-17	2.7e-18
59639.047766	-2.0525548017e-15	1	2e-17	2.7e-18
59639.047778	-1.9401374360e-16	1	2e-17	2.7e-18
59639.047789	4.1210863389e-16	1	2e-17	2.7e-18
59639.047801	8.7248628732e-16	1	2e-17	2.7e-18
59639.047813	-1.6300386740e-16	1	2e-17	2.7e-18
59639.047824	8.4700753627e-16	1	2e-17	2.7e-18
59639.047836	3.9758117182e-16	1	2e-17	2.7e-18
59639.047847	1.9392565218e-16	1	2e-17	2.7e-18
59639.047859	2.5223396031e-15	1	2e-17	2.7e-18
59639.047870	-5.0401848493e-17	1	2e-17	2.7e-18
59639.047882	-1.2578278330e-15	1	2e-17	2.7e-18
59639.047894	1.2637003125e-15	1	2e-17	2.7e-18
59639.047905	8.2322200407e-16	1	2e-17	2.7e-18
59639.047917	1.5717645013e-15	1	2e-17	2.7e-18
59639.047928	-1.7386452385e-16	1	2e-17	2.7e-18
59639.047940	-1.1280547622e-15	1	2e-17	2.7e-18
59639.047951	9.0727393046e-17	1	2e-17	2.7e-18
59639.047963	-8.4902432171e-16	1	2e-17	2.7e-18
59639.047975	1.2191811078e-15	1	2e-17	2.7e-18
59639.047986	1.6951924483e-16	1	2e-17	2.7e-18
59639.047998	8.5861951094e-16	1	2e-17	2.7e-18
59639.048009	6.3405837113e-16	1	2e-17	2.7e-18
59639.048021	1.0003645454e-15	1	2e-17	2.7e-18
59639.048032	9.9943704435e-16	1	2e-17	2.7e-18
59639.048044	3.8068117045e-16	1	2e-17	2.7e-18
59639.048056	2.1223054238e-15	1	2e-17	2.7e-18
59639.048067	1.8294615700e-15	1	2e-17	2.7e-18
59639.048079	-1.2793356936e-15	1	2e-17	2.7e-18
59639.048090	-1.2388703887e-16	1	2e-17	2.7e-18
59639.048102	1.3599283375e-16	1	2e-17	2.7e-18
59639.048113	1.5665001916e-15	1	2e-17	2.7e-18
59639.048125	1.8688621546e-15	1	2e-17	2.7e-18
59639.048137	6.9422820357e-18	1	2e-17	2.7e-18
59639.048148	8.6018143969e-16	1	2e-17	2.7e-18
59639.048160	-8.8447349759e-16	1	2e-17	2.7e-18
59639.048171	9.7985279558e-16	1	2e-17	2.7e-18
59639.048183	-5.1662402926e-16	1	2e-17	2.7e-18
59639.048194	-1.4081838045e-16	1	2e-17	2.7e-18
59639.048206	6.2794448732e-16	1	2e-17	2.7e-18
59639.048218	7.5549663774e-16	1	2e-17	2.7e-18
59639.048229	7.1317040137e-16	1	2e-17	2.7e-18
59639.048241	-1.0306095509e-15	1	2e-17	2.7e-18
59639.048252	5.1216694189e-16	1	2e-17	2.7e-18
59639.048264	7.7306071294e-16	1	2e-17	2.7e-18
59639.048275	-5.4633370988e-16	1	2e-17	2.7e-18
59639.048287	-6.1364148897e-17	1	2e-17	2.7e-18
59639.048299	-1.2191167333e-15	1	2e-17	2.7e-18
59639.048310	1.2977569662e-15	1	2e-17	2.7e-18
59639.048322	7.3944536339e-16	1	2e-17	2.7e-18
59639.048333	-4.9510346316e-16	1	2e-17	2.7e-18
59639.048345	-4.7499235990e-16	1	2e-17	2.7e-18
59639.048356	1.0634574886e-15	1	2e-17	2.7e-18
59639.048368	2.3166147819e-15	1	2e-17	2.7e-18
59639.048380	-2.7642666124e-16	1	2e-17	2.7e-18
59639.048391	-7.3952837262e-16	1	2e-17	2.7e-18
59639.048403	1.4264958098e-15	1	2e-17	2.7e-18
59639.048414	-5.6040885636e-16	1	2e-17	2.7e-18
59639.048426	-1.4522464584e-16	1	2e-17	2.7e-18
59639.048438	-1.8133450741e-16	1	2e-17	2.7e-18
59639.048449	1.8127961968e-15	1	2e-17	2.7e-18
59639.048461	-1.0173356976e-15	1	2e-17	2.7e-18
59639.048472	-4.6311272281e-16	1	2e-17	2.7e-18
59639.048484	-9.1743409067e-16	1	2e-17	2.7e-18
59639.048495	1.3926576906e-16	1	2e-17	2.7e-18
59639.048507	3.3931716351e-16	1	2e-17	2.7e-18
59639.048519	-1.3441608192e-15	1	2e-17	2.7e-18
59639.048530	-6.2029832090e-16	1	2e-17	2.7e-18
59639.048542	1.0207255234e-16	1	2e-17	2.7e-18
59639.048553	-1.4368067418e-15	1	2e-17	2.7e-18
59639.048565	8.9307003497e-16	1	2e-17	2.7e-18
59639.048576	2.2650084526e-16	1	2e-17	2.7e-18
59639.048588	1.3512343913e-15	1	2e-17	2.7e-18
59639.048600	-1.7357848083e-15	1	2e-17	2.7e-18
59639.048611	4.7958073737e-16	1	2e-17	2.7e-18
59639.048623	1.8734081804e-15	1	2e-17	2.7e-18
59639.048634	2.5922452322e-15	1	2e-17	2.7e-18
59639.048646	1.0935271582e-15	1	2e-17	2.7e-18
59639.048657	8.4120705464e-16	1	2e-17	2.7e-18
59639.048669	1.6941209517e-15	1	2e-17	2.7e-18
59639.048681	9.9588967037e-16	1	2e-17	2.7e-18
59639.048692	2.8798781393e-16	1	2e-17	2.7e-18
59639.048704	-4.0783874081e-16	1	2e-17	2.7e-18
59639.048715	8.8280399565e-16	1	2e-17	2.7e-18
59639.048727	-2.0494809192e-16	1	2e-17	2.7e-18
59639.048738	2.7976651215e-16	1	2e-17	2.7e-18
59639.048750	-3.7945466674e-16	1	2e-17	2.7e-18
59639.048762	9.4200312833e-16	1	2e-17	2.7e-18
59639.048773	-2.3265962182e-16	1	2e-17	2.7e-18
59639.048785	1.7450920063e-15	1	2e-17	2.7e-18
59639.048796	1.1125718470e-15	1	2e-17	2.7e-18
59639.048808	1.2057539415e-15	1	2e-17	2.7e-18
59639.048819	6.4620990579e-17	1	2e-17	2.7e-18
59639.048831	3.1429496321e-16	1	2e-17	2.7e-18
59639.048843	1.8283765208e-15	1	2e-17	2.7e-18
59639.048854	4.4701740275e-16	1	2e-17	2.7e-18
59639.048866	-2.1667594070e-15	1	2e-17	2.7e-18
59639.048877	-8.3177788387e-17	1	2e-17	2.7e-18
59639.048889	8.9283625388e-16	1	2e-17	2.7e-18
59639.048900	-7.4872969153e-16	1	2e-17	2.7e-18
59639.048912	1.4986359118e-15	1	2e-17	2.7e-18
59639.048924	1.4683494018e-15	1	2e-17	2.7e-18
59639.048935	1.1515074105e-15	1	2e-17	2.7e-18
59639.048947	6.9544030772e-16	1	2e-17	2.7e-18
59639.048958	1.2280580131e-15	1	2e-17	2.7e-18
59639.048970	-1.8479582285e-15	1	2e-17	2.7e-18
59639.048981	-3.3083243447e-16	1	2e-17	2.7e-18
59639.048993	-6.4459884912e-16	1	2e-17	2.7e-18
59639.049005	8.3407503723e-16	1	2e-17	2.7e-18
59639.049016	-1.4604016916e-15	1	2e-17	2.7e-18
59639.049028	1.7381056785e-15	1	2e-17	2.7e-18
59639.049039	-3.7092250387e-16	1	2e-17	2.7e-18
59639.049051	-5.5008860694e-17	1	2e-17	2.7e-18
59639.049062	-4.8870412925e-16	1	2e-17	2.7e-18
59639.049074	7.0718865470e-16	1	2e-17	2.7e-18
59639.049086	-2.1519126135e-16	1	2e-17	2.7e-18
59639.049097	-5.6923748077e-16	1	2e-17	2.7e-18
59639.049109	-2.2935111113e-17	1	2e-17	2.7e-18
59639.049120	-4.3394683734e-16	1	2e-17	2.7e-18
59639.049132	-8.2582917149e-16	1	2e-17	2.7e-18
59639.049144	1.4722635410e-15	1	2e-17	2.7e-18
59639.049155	-4.5359376655e-16	1	2e-17	2.7e-18
59639.049167	-7.4771155793e-16	1	2e-17	2.7e-18
59639.049178	-1.7569470794e-15	1	2e-17	2.7e-18
59639.049190	-1.7904463854e-15	1	2e-17	2.7e-18
59639.049201	1.1967991092e-15	1	2e-17	2.7e-18
59639.049213	1.2997635872e-16	1	2e-17	2.7e-18
59639.049225	1.0063640798e-15	1	2e-17	2.7e-18
59639.049236	-1.9579251279e-16	1	2e-17	2.7e-18
59639.049248	3.2343783684e-16	1	2e-17	2.7e-18
59639.049329	-6.4974203318e-17	1	2e-17	2.7e-18
59639.049340	1.3185617894e-15	1	2e-17	2.7e-18
59639.049352	-1.0241051849e-16	1	2e-17	2.7e-18
59639.049363	1.7089762155e-15	1	2e-17	2.7e-18
59639.049375	1.3900471350e-15	1	2e-17	2.7e-18
59639.049387	-2.5361013474e-16	1	2e-17	2.7e-18
59639.049398	-4.2720784321e-16	1	2e-17	2.7e-18
59639.049410	-5.8793403902e-17	1	2e-17	2.7e-18
59639.049421	2.7493164809e-16	1	2e-17	2.7e-18
59639.049433	1.2718275936e-15	1	2e-17	2.7e-18
59639.049444	-4.3787707021e-16	1	2e-17	2.7e-18
59639.049456	5.4390526642e-16	1	2e-17	2.7e-18
59639.049468	3.2280002103e-16	1	2e-17	2.7e-18
59639.049479	3.2690982489e-16	1	2e-17	2.7e-18
59639.049491	1.1630897390e-15	1	2e-17	2.7e-18
59639.049502	-6.7164461113e-16	1	2e-17	2.7e-18
59639.049514	2.8028735271e-15	1	2e-17	2.7e-18
59639.049525	-3.0256694502e-16	1	2e-17	2.7e-18
59639.049537	5.6212155698e-16	1	2e-17	2.7e-18
59639.049549	-2.6799275418e-16	1	2e-17	2.7e-18
59639.049560	2.1632848778e-15	1	2e-17	2.7e-18
59639.049572	2.0702882835e-15	1	2e-17	2.7e-18
59639.049583	-5.8398940658e-16	1	2e-17	2.7e-18
59639.049595	-3.0069669628e-17	1	2e-17	2.7e-18
59639.049606	-9.7512465767e-16	1	2e-17	2.7e-18
59639.049618	5.8992964864e-16	1	2e-17	2.7e-18
59639.049630	-6.5798535782e-16	1	2e-17	2.7e-18
59639.049641	-5.7850232715e-16	1	2e-17	2.7e-18
59639.049653	-8.3708285122e-16	1	2e-17	2.7e-18
59639.049664	-2.9531981583e-15	1	2e-17	2.7e-18
59639.049676	-5.2306232669e-16	1	2e-17	2.7e-18
59639.049687	-3.2014203165e-16	1	2e-17	2.7e-18
59639.049699	3.6396751634e-16	1	2e-17	2.7e-18
59639.049711	5.0281231002e-16	1	2e-17	2.7e-18
59639.049722	-1.6954109828e-15	1	2e-17	2.7e-18
59639.049734	2.4600352476e-15	1	2e-17	2.7e-18
59639.049745	5.8802128341e-16	1	2e-17	2.7e-18
59639.049757	-4.9194826544e-16	1	2e-17	2.7e-18
59639.049769	-3.8992424808e-15	1	2e-17	2.7e-18
59639.049780	-2.4001932169e-15	1	2e-17	2.7e-18
59639.049792	-4.1675122148e-16	1	2e-17	2.7e-18
59639.049803	8.4553793410e-16	1	2e-17	2.7e-18
59639.049815	1.5418879552e-15	1	2e-17	2.7e-18
59639.049826	-1.8153737180e-15	1	2e-17	2.7e-18
59639.049838	-1.3733978554e-15	1	2e-17	2.7e-18
59639.049850	2.0064618099e-15	1	2e-17	2.7e-18
59639.049861	2.7086656757e-15	1	2e-17	2.7e-18
59639.049873	1.8397750432e-15	1	2e-17	2.7e-18
59639.049884	-1.2286356896e-15	1	2e-17	2.7e-18
59639.049896	-1.3262791066e-15	1	2e-17	2.7e-18
59639.049907	8.2839652835e-16	1	2e-17	2.7e-18
59639.049919	1.1085399702e-15	1	2e-17	2.7e-18
59639.049931	1.5519727295e-15	1	2e-17	2.7e-18
59639.049942	-1.0008947881e-15	1	2e-17	2.7e-18
59639.049954	6.7957622765e-16	1	2e-17	2.7e-18
59639.049965	-9.9568045323e-16	1	2e-17	2.7e-18
59639.049977	-1.9030687331e-15	1	2e-17	2.7e-18
59639.049988	8.0278648719e-16	1	2e-17	2.7e-18
59639.050000	3.9956068781e-16	1	2e-17	2.7e-18
59639.050012	3.0487011231e-15	1	2e-17	2.7e-18
59639.050023	2.1538099673e-16	1	2e-17	2.7e-18
59639.050035	9.3094172508e-16	1	2e-17	2.7e-18
59639.050046	1.3031483309e-15	1	2e-17	2.7e-18
59639.050058	-8.3015581578e-16	1	2e-17	2.7e-18
59639.050069	-3.3691921323e-16	1	2e-17	2.7e-18
59639.050081	-1.0864840792e-15	1	2e-17	2.7e-18
59639.050093	-2.8094897014e-16	1	2e-17	2.7e-18
59639.050104	-1.9304397558e-15	1	2e-17	2.7e-18
59639.050116	7.3907775109e-16	1	2e-17	2.7e-18
59639.050127	-4.1061446777e-16	1	2e-17	2.7e-18
59639.050139	-6.2248366590e-16	1	2e-17	2.7e-18
59639.050150	1.0426060785e-15	1	2e-17	2.7e-18
59639.050162	-5.1891610041e-16	1	2e-17	2.7e-18
59639.050174	1.0260474314e-15	1	2e-17	2.7e-18
59639.050185	-1.2907172754e-16	1	2e-17	2.7e-18
59639.050197	-4.9264029135e-16	1	2e-17	2.7e-18
59639.050208	1.2494439009e-15	1	2e-17	2.7e-18
59639.050220	6.7843019207e-16	1	2e-17	2.7e-18
59639.050231	1.2962509416e-15	1	2e-17	2.7e-18
59639.050243	6.5538835481e-16	1	2e-17	2.7e-18
59639.050255	3.6705325736e-16	1	2e-17	2.7e-18
59639.050266	1.0202325502e-15	1	2e-17	2.7e-18
59639.050278	1.2020185262e-15	1	2e-17	2.7e-18
59639.050289	1.9169372036e-16	1	2e-17	2.7e-18
59639.050301	-1.2475524764e-15	1	2e-17	2.7e-18
59639.050312	-2.1093153266e-16	1	2e-17	2.7e-18
59639.050324	1.4457598801e-15	1	2e-17	2.7e-18
59639.050336	2.4335671621e-15	1	2e-17	2.7e-18
59639.050347	1.1876824936e-15	1	2e-17	2.7e-18
59639.050359	2.1144805335e-15	1	2e-17	2.7e-18
59639.050370	1.1080427618e-15	1	2e-17	2.7e-18
59639.050382	2.8366116964e-16	1	2e-17	2.7e-18
59639.050394	2.9751269943e-16	1	2e-17	2.7e-18
59639.050405	5.9992040226e-16	1	2e-17	2.7e-18
59639.050417	-1.4628038771e-15	1	2e-17	2.7e-18
59639.050428	-1.3953021274e-15	1	2e-17	2.7e-18
59639.050440	6.7714354902e-16	1	2e-17	2.7e-18
59639.050451	1.4634687979e-15	1	2e-17	2.7e-18
59639.050463	8.1011332218e-16	1	2e-17	2.7e-18
59639.050475	-2.9157033979e-15	1	2e-17	2.7e-18
59639.050486	-8.7832149729e-16	1	2e-17	2.7e-18
59639.050498	-1.1264758928e-15	1	2e-17	2.7e-18
59639.050509	2.6228646262e-15	1	2e-17	2.7e-18
59639.050521	2.4595930964e-15	1	2e-17	2.7e-18
59639.050532	-3.7181104143e-16	1	2e-17	2.7e-18
59639.050544	-8.0191997248e-17	1	2e-17	2.7e-18
59639.050556	8.4525417807e-17	1	2e-17	2.7e-18
59639.050567	2.1322978715e-15	1	2e-17	2.7e-18
59639.050579	1.9448842087e-15	1	2e-17	2.7e-18
59639.050590	1.4838899152e-15	1	2e-17	2.7e-18
59639.050602	1.1263556141e-15	1	2e-17	2.7e-18
59639.050613	-2.3978571001e-16	1	2e-17	2.7e-18
59639.050625	9.3456024983e-16	1	2e-17	2.7e-18
59639.050637	-6.5336225200e-16	1	2e-17	2.7e-18
59639.050648	7.0040646189e-16	1	2e-17	2.7e-18
59639.050660	-2.1771702889e-15	1	2e-17	2.7e-18
59639.050671	-3.8646123858e-15	1	2e-17	2.7e-18
59639.050683	-1.2803953319e-15	1	2e-17	2.7e-18
59639.050694	-2.7698146782e-16	1	2e-17	2.7e-18
59639.050706	3.3626953896e-16	1	2e-17	2.7e-18
59639.050718	2.5393370132e-16	1	2e-17	2.7e-18
59639.050729	8.2657794861e-16	1	2e-17	2.7e-18
59639.050741	-1.2891502644e-16	1	2e-17	2.7e-18
59639.050752	-2.5691864543e-16	1	2e-17	2.7e-18
59639.050764	1.5600864581e-15	1	2e-17	2.7e-18
59639.050775	-2.4675255600e-16	1	2e-17	2.7e-18
59639.050787	4.4648631309e-16	1	2e-17	2.7e-18
59639.050799	-5.3482930839e-16	1	2e-17	2.7e-18
59639.050810	5.2166811046e-16	1	2e-17	2.7e-18
59639.050822	2.0854366208e-15	1	2e-17	2.7e-18
59639.050833	8.9670719445e-16	1	2e-17	2.7e-18
59639.050845	-6.0942580599e-16	1	2e-17	2.7e-18
59639.050856	9.7527797063e-16	1	2e-17	2.7e-18
59639.050868	1.4937290500e-15	1	2e-17	2.7e-18
59639.050880	1.3448850323e-15	1	2e-17	2.7e-18
