# Data for PTB_In_CombKnoten-SYRTE_Sr2 
# File generated on: 2025-01-20T17:02:11+01:00
# With the script: 06-procclocks-v3.py 
# 
# t           	ΔA→B             	flag	uA_sys 	uB_sys     
59652.022731	-1.4490061339e-14	1	1.7e-17	2.52485e-18
59652.022743	-1.7360550118e-14	1	1.7e-17	2.52485e-18
59652.022755	-1.3533380823e-14	1	1.7e-17	2.52485e-18
59652.022766	-1.3968524518e-14	1	1.7e-17	2.52485e-18
59652.022778	-1.2341558880e-14	1	1.7e-17	2.52485e-18
59652.022789	-1.6191560794e-14	1	1.7e-17	2.52485e-18
59652.022801	-1.4286759032e-14	1	1.7e-17	2.52485e-18
59652.022812	-1.6608892233e-14	1	1.7e-17	2.52485e-18
59652.022824	-1.5241056843e-14	1	1.7e-17	2.52485e-18
59652.022836	-1.3746269849e-14	1	1.7e-17	2.52485e-18
59652.022847	-1.1869022068e-14	1	1.7e-17	2.52485e-18
59652.022859	-1.6710420143e-14	1	1.7e-17	2.52485e-18
59652.022870	-1.2517408849e-14	1	1.7e-17	2.52485e-18
59652.022882	-1.3477247103e-14	1	1.7e-17	2.52485e-18
59652.022894	-1.3456683684e-14	1	1.7e-17	2.52485e-18
59652.022905	-1.7816615526e-14	1	1.7e-17	2.52485e-18
59652.022917	-1.6105298112e-14	1	1.7e-17	2.52485e-18
59652.022928	-1.7122845568e-14	1	1.7e-17	2.52485e-18
59652.022940	-1.3303699369e-14	1	1.7e-17	2.52485e-18
59652.022951	-1.4565681052e-14	1	1.7e-17	2.52485e-18
59652.022963	-1.3974720564e-14	1	1.7e-17	2.52485e-18
59652.022975	-1.5220418038e-14	1	1.7e-17	2.52485e-18
59652.022986	-1.6423632575e-14	1	1.7e-17	2.52485e-18
59652.022998	-1.6459218970e-14	1	1.7e-17	2.52485e-18
59652.023009	-1.5778748276e-14	1	1.7e-17	2.52485e-18
59652.023021	-1.6927767951e-14	1	1.7e-17	2.52485e-18
59652.023032	-1.4468811823e-14	1	1.7e-17	2.52485e-18
59652.023044	-1.5479329752e-14	1	1.7e-17	2.52485e-18
59652.023056	-1.4150784833e-14	1	1.7e-17	2.52485e-18
59652.023067	-1.4147782948e-14	1	1.7e-17	2.52485e-18
59652.023079	-1.3946912473e-14	1	1.7e-17	2.52485e-18
59652.023090	-1.5286646698e-14	1	1.7e-17	2.52485e-18
59652.023102	-1.5573286035e-14	1	1.7e-17	2.52485e-18
59652.023113	-1.2707301777e-14	1	1.7e-17	2.52485e-18
59652.023125	-1.2506372857e-14	1	1.7e-17	2.52485e-18
59652.023137	-1.3197938836e-14	1	1.7e-17	2.52485e-18
59652.023148	-1.3133800654e-14	1	1.7e-17	2.52485e-18
