# Data for PTB_Sr3_CombKnoten-SYRTE_Sr2 
# File generated on: 2025-01-20T17:04:07+01:00
# With the script: 06-procclocks-v3.py 
# 
# t           	ΔA→B             	flag	uA_sys 	uB_sys    
59639.003843	-8.0662236059e-15	1	1.7e-17	2.88811e-18
59639.003854	-9.7292762361e-15	1	1.7e-17	2.8882700000000003e-18
59639.003866	-9.3625168992e-15	1	1.7e-17	2.8884300000000004e-18
59639.003877	-7.5503729178e-15	1	1.7e-17	2.88859e-18
59639.003889	-6.8573161608e-15	1	1.7e-17	2.88875e-18
59639.003900	-6.7574086246e-15	1	1.7e-17	2.8889100000000002e-18
59639.003912	-5.6598512837e-15	1	1.7e-17	2.8890700000000003e-18
59639.003924	-6.1378955033e-15	1	1.7e-17	2.8892300000000004e-18
59639.003935	-6.2140242835e-15	1	1.7e-17	2.88939e-18
59639.003947	-8.7125588726e-15	1	1.7e-17	2.88955e-18
59639.003958	-7.4213096606e-15	1	1.7e-17	2.8897e-18
59639.003970	-6.0539528441e-15	1	1.7e-17	2.8898600000000002e-18
59639.003981	-7.9595923223e-15	1	1.7e-17	2.8900200000000003e-18
59639.003993	-7.7279559163e-15	1	1.7e-17	2.8901800000000004e-18
59639.004005	-8.0567698712e-15	1	1.7e-17	2.89034e-18
59639.004016	-7.9475974887e-15	1	1.7e-17	2.8905e-18
59639.004028	-7.4999227884e-15	1	1.7e-17	2.8906600000000002e-18
59639.004039	-6.5449524327e-15	1	1.7e-17	2.8908200000000003e-18
59639.004051	-6.1301239760e-15	1	1.7e-17	2.8909800000000004e-18
59639.004062	-5.0654992760e-15	1	1.7e-17	2.89114e-18
59639.004074	-5.9272121513e-15	1	1.7e-17	2.8913e-18
59639.004086	-4.9839232269e-15	1	1.7e-17	2.8914600000000003e-18
59639.004097	-3.9077255158e-15	1	1.7e-17	2.8916200000000003e-18
59639.004109	-5.4048977547e-15	1	1.7e-17	2.8917800000000004e-18
59639.004120	-6.7114901215e-15	1	1.7e-17	2.89194e-18
59639.004132	-7.1296863812e-15	1	1.7e-17	2.8921e-18
59639.004144	-6.6249369068e-15	1	1.7e-17	2.8922600000000003e-18
59639.004155	-6.9248162163e-15	1	1.7e-17	2.8924200000000004e-18
59639.004167	-3.4229677130e-15	1	1.7e-17	2.89258e-18
59639.004178	-4.4385178651e-15	1	1.7e-17	2.89274e-18
59639.004190	-5.5679778550e-15	1	1.7e-17	2.8929e-18
59639.004201	-4.8279200868e-15	1	1.7e-17	2.8930600000000003e-18
59639.004213	-4.4316789211e-15	1	1.7e-17	2.8932200000000004e-18
59639.004225	-6.4564264783e-15	1	1.7e-17	2.89338e-18
59639.004236	-7.4086050134e-15	1	1.7e-17	2.89354e-18
59639.004248	-8.3557597961e-15	1	1.7e-17	2.8937e-18
59639.004259	-6.6513660289e-15	1	1.7e-17	2.8938600000000003e-18
59639.004271	-5.8043135999e-15	1	1.7e-17	2.8940200000000004e-18
59639.004282	-4.6802924085e-15	1	1.7e-17	2.89418e-18
59639.004294	-3.5039127226e-15	1	1.7e-17	2.8943400000000002e-18
59639.004306	-4.0416007672e-15	1	1.7e-17	2.8945e-18
59639.004317	-4.8059887098e-15	1	1.7e-17	2.8946600000000004e-18
59639.004329	-5.8283041140e-15	1	1.7e-17	2.89482e-18
59639.004340	-7.0622820404e-15	1	1.7e-17	2.89498e-18
59639.004352	-6.1007895309e-15	1	1.7e-17	2.8951400000000002e-18
59639.004363	-7.0556285966e-15	1	1.7e-17	2.8953e-18
59639.004375	-5.4773461767e-15	1	1.7e-17	2.8954600000000004e-18
59639.004387	-8.3128812942e-15	1	1.7e-17	2.89562e-18
59639.004398	-8.2485499889e-15	1	1.7e-17	2.89578e-18
59639.004410	-7.9989751192e-15	1	1.7e-17	2.8959400000000002e-18
59639.004421	-6.7112139888e-15	1	1.7e-17	2.89611e-18
59639.004433	-5.4490459589e-15	1	1.7e-17	2.89627e-18
59639.004444	-5.6319881349e-15	1	1.7e-17	2.8964300000000002e-18
59639.004456	-3.9991754279e-15	1	1.7e-17	2.8962600000000004e-18
59639.004468	-1.5616865033e-15	1	1.7e-17	2.8961e-18
59639.004479	-3.7372897813e-15	1	1.7e-17	2.89593e-18
59639.004491	-1.9799615371e-15	1	1.7e-17	2.8957600000000003e-18
59639.004502	-6.2710965164e-15	1	1.7e-17	2.8956e-18
59639.004514	-2.9844172516e-15	1	1.7e-17	2.8954300000000004e-18
59639.004525	-5.0854181028e-15	1	1.7e-17	2.8952700000000003e-18
59639.004537	-3.1149221589e-15	1	1.7e-17	2.8951e-18
59639.004549	-3.0041497312e-15	1	1.7e-17	2.8949400000000004e-18
