# Data for NPL-Yb+(E3)-NPL-Sr1 
# File generated on: 2024-04-22T14:53:18+02:00
# With the script: convert-to-rocit.py 
# 
# t           	ΔA→B            	flag
59648.001308	-3.0468696335e-16	1	2.23e-17	3.2e-18
59648.001319	-3.1226685914e-16	1	2.23e-17	3.2e-18
59648.001331	-3.1575532525e-16	1	2.23e-17	3.2e-18
59648.001343	-3.1747541508e-16	1	2.23e-17	3.2e-18
59648.001354	-2.9592671927e-16	1	2.23e-17	3.2e-18
59648.001366	-1.7767026659e-16	1	2.23e-17	3.2e-18
59648.001377	-1.4447622828e-16	1	2.23e-17	3.2e-18
59648.001389	-4.1109019072e-17	1	2.23e-17	3.2e-18
59648.001400	1.3357596165e-16	1	2.23e-17	3.2e-18
59648.001412	1.4423364834e-16	1	2.23e-17	3.2e-18
59648.001424	1.6056444868e-16	1	2.23e-17	3.2e-18
59648.001435	1.5265663315e-16	1	2.23e-17	3.2e-18
59648.001447	1.2083141152e-16	1	2.23e-17	3.2e-18
59648.001458	4.1082761781e-17	1	2.23e-17	3.2e-18
59648.001470	3.9710572823e-17	1	2.23e-17	3.2e-18
59648.001481	4.6437937579e-17	1	2.23e-17	3.2e-18
59648.001493	4.8515461665e-17	1	2.23e-17	3.2e-18
59648.001505	5.5611639083e-17	1	2.23e-17	3.2e-18
59648.001516	2.6322515757e-17	1	2.23e-17	3.2e-18
59648.001528	-1.0590961841e-16	1	2.23e-17	3.2e-18
59648.001539	-1.6340747472e-16	1	2.23e-17	3.2e-18
59648.001551	-1.6287440142e-16	1	2.23e-17	3.2e-18
59648.001562	-1.4409113358e-16	1	2.23e-17	3.2e-18
59648.001574	-1.5357185900e-16	1	2.23e-17	3.2e-18
59648.001586	-1.3208621965e-16	1	2.23e-17	3.2e-18
59648.001597	-1.4660851795e-16	1	2.23e-17	3.2e-18
59648.001609	-1.6205627168e-16	1	2.23e-17	3.2e-18
59648.001620	-1.2485208057e-16	1	2.23e-17	3.2e-18
59648.001632	7.5227528414e-17	1	2.23e-17	3.2e-18
59648.001644	1.3578872827e-16	1	2.23e-17	3.2e-18
59648.001655	-3.5713334773e-18	1	2.23e-17	3.2e-18
59648.001667	-7.8683072405e-17	1	2.23e-17	3.2e-18
59648.001678	-8.6755367069e-17	1	2.23e-17	3.2e-18
59648.001690	-9.6884310515e-17	1	2.23e-17	3.2e-18
59648.001701	-7.9096543491e-17	1	2.23e-17	3.2e-18
59648.001713	-1.7184762953e-16	1	2.23e-17	3.2e-18
59648.001725	-3.3149117857e-16	1	2.23e-17	3.2e-18
59648.001736	-3.2905950257e-16	1	2.23e-17	3.2e-18
59648.001748	-3.0767913373e-16	1	2.23e-17	3.2e-18
