Om0,n_TF,Omega_TF0,H0,chi2_SN,chi2_BAO,chi2_tot,dof_tot,chi2_red,C_best
0.23,-0.42499999999999993,0.7699,70.0,1106.7340745195222,23.686892363565775,1130.4209668830879,1059,1.0674418950737374,-19.41180368257029
0.23,-0.39999999999999997,0.7699,70.0,1102.4488025646908,23.32455970259257,1125.7733622672833,1059,1.063053222159852,-19.409886619134294
0.23,-0.375,0.7699,70.0,1098.2787701491238,22.965371981155453,1121.2441421302792,1059,1.0587763381777897,-19.407965536186065
0.23,-0.35,0.7699,70.0,1094.2258184420562,22.609489464680895,1116.835307906737,1059,1.0546131330564088,-19.40604043668223
0.23,-0.32499999999999996,0.7699,70.0,1090.2918029666403,22.25707833474126,1112.5488813013815,1059,1.050565515865327,-19.404111323790406
0.23,-0.29999999999999993,0.7699,70.0,1086.4785934683196,21.908310889497784,1108.3869043578175,1059,1.046635414879903,-19.40217820089111
0.23,-0.27499999999999997,0.7699,70.0,1082.788073775701,21.56336575037447,1104.3514395260754,1059,1.0428247776450192,-19.40024107157964
0.23,-0.24999999999999994,0.7699,70.0,1079.2221416538962,21.22242807512833,1100.4445697290246,1059,1.0391355710377947,-19.39829993966791
0.23,-0.22499999999999998,0.7699,70.0,1075.7827086502605,20.885689777484476,1096.668398427745,1059,1.0355697813293154,-19.396354809186292
0.23,-0.19999999999999996,0.7699,70.0,1072.4716999323712,20.55334975350713,1093.0250496858782,1059,1.0321294142453996,-19.394405684385376
0.23,-0.17499999999999993,0.7699,70.0,1069.2910541182678,20.22561411488071,1089.5166682331485,1059,1.0288164950265803,-19.392452569737703
0.23,-0.14999999999999997,0.7699,70.0,1066.2427230987637,19.90269642927772,1086.1454195280414,1059,1.0256330684872912,-19.390495469939502
0.23,-0.12499999999999994,0.7699,70.0,1063.3286718518477,19.584817967992876,1082.9134898198406,1059,1.0225811990744482,-19.388534389912337
0.23,-0.09999999999999998,0.7699,70.0,1060.550878249052,19.27220796102573,1079.8230862100777,1059,1.0196629709254748,-19.3865693348047
0.23,-0.07499999999999996,0.7699,70.0,1057.9113328537687,18.965103859796436,1076.8764367135652,1059,1.016880487925935,-19.384600309993658
