time_utc,et,L_km,L_m,L_AU,dt_tfgr,dt_res,time_diff_s,v_km_s
2019-01-01 06:59:00,599598009.1839195,74245.55044358221,74245550.4435822,0.0004963008503809,1.607730249110513,0.607730249110513,60.0,14.418387714624503
2019-01-01 07:00:00,599598069.1839195,75110.6766395237,75110676.6395237,0.0005020838618094,1.6092921842176189,0.6092921842176189,60.0,14.418769932358313
2019-01-01 07:01:00,599598129.1839195,75975.82498084073,75975824.98084073,0.0005078670212706,1.6108403730121572,0.6108403730121572,60.0,14.419139021950347
2019-01-01 07:02:00,599598189.1839195,76840.99472378244,76840994.72378244,0.0005136503237928,1.6123750903439225,0.6123750903439225,60.0,14.41949571569518
2019-01-01 07:03:00,599598249.1839195,77706.18515161976,77706185.15161976,0.0005194337645851,1.6138966025726977,0.6138966025726977,60.0,14.419840463955431
2019-01-01 07:04:00,599598309.1839195,78571.39558217274,78571395.58217274,0.0005252173390872,1.6154051679360035,0.6154051679360035,60.0,14.420173842549653
2019-01-01 07:05:00,599598369.1839195,79436.62535989482,79436625.35989483,0.0005310010429172,1.616901036871074,0.6169010368710739,60.0,14.420496295368018
2019-01-01 07:06:00,599598429.1839195,80301.87386118855,80301873.86118855,0.0005367848719065,1.618384452342765,0.6183844523427651,60.0,14.420808354895417
2019-01-01 07:07:00,599598489.1839195,81167.14048665183,81167140.48665182,0.0005425688220484,1.619855650132586,0.619855650132586,60.0,14.421110424387978
2019-01-01 07:08:00,599598549.1839195,82032.42466218602,82032424.66218603,0.0005483528895053,1.621314859127974,0.621314859127974,60.0,14.421402925569904
2019-01-01 07:09:00,599598609.1839195,82897.72583824633,82897725.83824633,0.0005541370706036,1.6227623015939974,0.6227623015939974,60.0,14.421686267671854
2019-01-01 07:10:00,599598669.1839195,83763.0434885962,83763043.4885962,0.0005599213618258,1.6241981934307792,0.6241981934307792,60.0,14.421960839164482
2019-01-01 07:11:00,599598729.1839195,84628.37710791882,84628377.10791881,0.000565705759794,1.6256227444164242,0.6256227444164242,60.0,14.42222698871022
2019-01-01 07:12:00,599598789.1839195,85493.72621161406,85493726.21161406,0.0005714902612688,1.6270361584417032,0.6270361584417032,60.0,14.422485061587455
2019-01-01 07:13:00,599598849.1839195,86359.09033365172,86359090.33365172,0.0005772748631351,1.6284386337303256,0.6284386337303256,60.0,14.422735367294324
2019-01-01 07:14:00,599598909.1839195,87224.46902693114,87224469.02693114,0.0005830595624041,1.6298303630527435,0.6298303630527435,60.0,14.422978221323623
2019-01-01 07:15:00,599598969.1839195,88089.86186118913,88089861.86118913,0.0005888443561997,1.6312115339259863,0.6312115339259863,60.0,14.423213904299821
2019-01-01 07:16:00,599599029.1839195,88955.26842651246,88955268.42651245,0.0005946292417817,1.6325823288130172,0.6325823288130172,60.0,14.423442755388775
2019-01-01 07:17:00,599599089.1839195,89820.68832284435,89820688.32284434,0.0006004142164761,1.6339429252909492,0.6339429252909492,60.0,14.42366493886487
2019-01-01 07:18:00,599599149.1839195,90686.12116988514,90686121.16988514,0.0006061992777406,1.6352934962432486,0.6352934962432486,60.0,14.423880784013212
2019-01-01 07:19:00,599599209.1839195,91551.56660196184,91551566.60196184,0.0006119844231309,1.6366342100200526,0.6366342100200526,60.0,14.424090534611604
2019-01-01 07:20:00,599599269.1839195,92417.0242611524,92417024.2611524,0.0006177696502544,1.6379652305886025,0.6379652305886025,60.0,14.424294319842739
2019-01-01 07:21:00,599599329.1839195,93282.49381324086,93282493.81324086,0.000623554956877,1.6392867177117059,0.6392867177117059,60.0,14.424492534807602
2019-01-01 07:22:00,599599389.1839195,94147.97492493174,94147974.92493172,0.0006293403407708,1.6405988270598442,0.6405988270598442,60.0,14.424685194848037
2019-01-01 07:23:00,599599449.1839195,95013.46728328476,95013467.28328475,0.0006351257998439,1.6419017103816715,0.6419017103816715,60.0,14.424872639216968
2019-01-01 07:24:00,599599509.1839195,95878.9705804418,95878970.5804418,0.0006409113320383,1.643195515615473,0.643195515615473,60.0,14.425054952617453
2019-01-01 07:25:00,599599569.1839195,96744.48452589611,96744484.52589612,0.0006466969354123,1.6444803870365554,0.6444803870365554,60.0,14.425232424238493
2019-01-01 07:26:00,599599629.1839195,97610.00883855206,97610008.83855206,0.0006524826080866,1.6457564653687087,0.6457564653687087,60.0,14.425405210932514
2019-01-01 07:27:00,599599689.1839195,98475.54323966842,98475543.2396684,0.0006582683481982,1.647023887892243,0.647023887892243,60.0,14.425573351939239
2019-01-01 07:28:00,599599749.1839195,99341.08746715132,99341087.46715131,0.000664054153995,1.6482827885784437,0.6482827885784437,60.0,14.425737124714942
2019-01-01 07:29:00,599599809.1839195,100206.64126969286,100206641.26969284,0.0006698400237971,1.649533298189474,0.6495332981894739,60.0,14.425896709025741
2019-01-01 07:30:00,599599869.1839195,101072.20439680884,101072204.39680883,0.0006756259559301,1.6507755443682943,0.6507755443682943,60.0,14.426052118599667
2019-01-01 07:31:00,599599929.1839195,101937.77661557015,101937776.61557016,0.0006814119488371,1.6520096517628384,0.6520096517628384,60.0,14.426203646021895
2019-01-01 07:32:00,599599989.1839195,102803.35769014964,102803357.69014964,0.0006871980009415,1.6532357420927102,0.6532357420927102,60.0,14.426351242991466
2019-01-01 07:33:00,599600049.1839195,103668.94740435763,103668947.40435764,0.0006929841107982,1.654453934273479,0.654453934273479,60.0,14.426495236799868
2019-01-01 07:34:00,599600109.1839195,104534.54553985083,104534545.53985085,0.0006987702769478,1.655664344474295,0.6556643444742949,60.0,14.42663559155335
2019-01-01 07:35:00,599600169.1839195,105400.15189251443,105400151.89251444,0.0007045564980258,1.6568670862260737,0.6568670862260737,60.0,14.426772544393316
2019-01-01 07:36:00,599600229.1839195,106265.766259614,106265766.25961402,0.000710342772677,1.6580622704852515,0.6580622704852515,60.0,14.426906118326103
2019-01-01 07:37:00,599600289.1839195,107131.38844595646,107131388.44595644,0.0007161290995965,1.6592500057210517,0.6592500057210517,60.0,14.427036439040966
2019-01-01 07:38:00,599600349.1839195,107997.01826717638,107997018.26717636,0.0007219154775521,1.6604303979955024,0.6604303979955024,60.0,14.427163686998634
2019-01-01 07:39:00,599600409.1839195,108862.65553679343,108862655.53679346,0.0007277019052971,1.6616035510184828,0.6616035510184828,60.0,14.427287826950971
2019-01-01 07:40:00,599600469.1839195,109728.3000800715,109728300.0800715,0.0007334883816636,1.6627695662366582,0.6627695662366582,60.0,14.427409054634335
2019-01-01 07:41:00,599600529.1839195,110593.95172753674,110593951.72753674,0.0007392749055186,1.663928542891952,0.6639285428919519,60.0,14.427527457754088
2019-01-01 07:42:00,599600589.1839195,111459.6103120602,111459610.3120602,0.000745061475745,1.6650805780825617,0.6650805780825617,60.0,14.427643075391098
2019-01-01 07:43:00,599600649.1839195,112325.27567559238,112325275.67559238,0.0007508480912863,1.6662257668344425,0.6662257668344425,60.0,14.427756058869514
2019-01-01 07:44:00,599600709.1839195,113190.94765810943,113190947.65810944,0.0007566347510727,1.6673642021468635,0.6673642021468635,60.0,14.427866375284308
2019-01-01 07:45:00,599600769.1839195,114056.62611419128,114056626.11419126,0.0007624214541323,1.668495975072306,0.6684959750723061,60.0,14.427974268030813
2019-01-01 07:46:00,599600829.1839195,114922.31089388888,114922310.89388888,0.0007682081994626,1.6696211747472234,0.6696211747472234,60.0,14.428079661626544
2019-01-01 07:47:00,599600889.1839195,115788.0018568244,115788001.8568244,0.0007739949861253,1.6707398884644924,0.6707398884644924,60.0,14.428182715592023
2019-01-01 07:48:00,599600949.1839195,116653.69886341416,116653698.86341415,0.0007797818131873,1.6718522017139976,0.6718522017139976,60.0,14.428283443162703
2019-01-01 07:49:00,599601009.1839195,117519.40178410149,117519401.78410149,0.0007855686797826,1.672958198244715,0.672958198244715,60.0,14.428382011455446
2019-01-01 07:50:00,599601069.1839195,118385.11048484404,118385110.48484404,0.0007913555850153,1.6740579600945564,0.6740579600945564,60.0,14.4284783457093
2019-01-01 07:51:00,599601129.1839195,119250.82484391185,119250824.84391184,0.0007971425280715,1.6751515676585902,0.6751515676585902,60.0,14.428572651130041
2019-01-01 07:52:00,599601189.1839195,120116.5447339343,120116544.7339343,0.0008029295080998,1.6762390997114054,0.6762390997114054,60.0,14.428664833707444
2019-01-01 07:53:00,599601249.1839195,120982.27004043116,120982270.04043114,0.000808716524335,1.677320633474129,0.6773206334741291,60.0,14.428755108281136
2019-01-01 07:54:00,599601309.1839195,121848.00064636052,121848000.64636052,0.0008145035759948,1.6783962446370868,0.6783962446370868,60.0,14.42884343215604
2019-01-01 07:55:00,599601369.1839195,122713.73643846856,122713736.43846856,0.000820290662322,1.679466007408542,0.6794660074085419,60.0,14.428929868467337
2019-01-01 07:56:00,599601429.1839195,123579.47730970384,123579477.30970384,0.0008260777826011,1.6805299945569834,0.6805299945569834,60.0,14.429014520587952
2019-01-01 07:57:00,599601489.1839195,124445.22315397392,124445223.15397394,0.0008318649361228,1.6815882774426705,0.6815882774426705,60.0,14.429097404501226
2019-01-01 07:58:00,599601549.1839195,125310.97386652752,125310973.86652751,0.0008376521221871,1.682640926054952,0.682640926054952,60.0,14.429178542560113
2019-01-01 07:59:00,599601609.1839195,126176.729349668,126176729.349668,0.0008434393401407,1.6836880090547865,0.6836880090547865,60.0,14.429258052341417
2019-01-01 08:00:00,599601669.1839195,127042.4895012678,127042489.5012678,0.000849226589301,1.6847295937952467,0.6847295937952467,60.0,14.429335859996597
