model,Om_m0,n_TF,C_best,chi2_SN,chi2_BAO,chi2_tot,dof
TFGR,0.36,-0.36,-19.344913476567495,1041.227070049436,14.098530807968809,1055.3256008574047,1059
TFGR,0.36,-0.33999999999999997,-19.343763349157875,1042.201299356122,14.178136639405798,1056.3794359955277,1059
TFGR,0.36,-0.31999999999999995,-19.342610722965862,1043.2228299114145,14.261519620339607,1057.484349531754,1059
TFGR,0.36,-0.29999999999999993,-19.34145559451151,1044.29223347241,14.348759554472668,1058.6409930268828,1059
TFGR,0.36,-0.2799999999999999,-19.34029796035983,1045.4100868674045,14.439938095758821,1059.8500249631634,1059
TFGR,0.36,-0.2599999999999999,-19.33913781712155,1046.5769720119072,14.535138794369443,1061.1121108062766,1059
TFGR,0.36,-0.24,-19.33797516145393,1047.7934759239301,14.6344471438228,1062.427923067753,1059
TFGR,0.36,-0.21999999999999997,-19.33680999006148,1049.060190738535,14.737950629305093,1063.7981413678401,1059
TFGR,0.36,-0.2,-19.335642299696794,1050.377713721613,14.845738777212143,1065.223452498825,1059
TFGR,0.365,-0.8,-19.36707689629257,1031.135172139419,13.378388621608241,1044.5135607610273,1059
TFGR,0.365,-0.78,-19.365993772332782,1031.3077662493697,13.400268238975757,1044.7080344883454,1059
TFGR,0.365,-0.76,-19.364908249052426,1031.515853063794,13.424592981945784,1044.94044604574,1059
TFGR,0.365,-0.74,-19.363820322070957,1031.7598886945175,13.451411554420714,1045.2113002489382,1059
TFGR,0.365,-0.72,-19.362729987035745,1032.0403337565017,13.480773733394852,1045.5211074898966,1059
TFGR,0.365,-0.7000000000000001,-19.361637239622727,1032.357653395019,13.51273039501871,1045.8703837900377,1059
TFGR,0.365,-0.68,-19.360542075537015,1032.7123173124983,13.547333541326108,1046.2596508538243,1059
TFGR,0.365,-0.66,-19.359444490513575,1033.1047997951318,13.584636327640364,1046.6894361227721,1059
TFGR,0.365,-0.64,-19.35834448031786,1033.535579739094,13.624693090677356,1047.1602728297712,1059
TFGR,0.365,-0.62,-19.357242040746495,1034.0051406764849,13.667559377363272,1047.672700053848,1059
TFGR,0.365,-0.6,-19.356137167627903,1034.513970800882,13.713291974384946,1048.2272627752668,1059
TFGR,0.365,-0.5800000000000001,-19.355029856823027,1035.0625629925653,13.761948938491848,1048.824511931057,1059
TFGR,0.365,-0.56,-19.353920104225963,1035.6514148433264,13.813589627568485,1049.4650044708949,1059
TFGR,0.365,-0.54,-19.35280790576469,1036.2810286809113,13.868274732496982,1050.1493034134082,1059
TFGR,0.365,-0.52,-19.351693257401706,1036.9519115930336,13.926066309829874,1050.8779779028634,1059
TFGR,0.365,-0.5,-19.3505761551348,1037.664575450945,13.987027815293457,1051.6516032662385,1059
TFGR,0.365,-0.48,-19.34945659499767,1038.419536932586,14.05122413814288,1052.470761070729,1059
TFGR,0.365,-0.45999999999999996,-19.3483345730607,1039.2173175452592,14.1187216363903,1053.3360391816495,1059
TFGR,0.365,-0.43999999999999995,-19.347210085431637,1040.058443647807,14.189588172928136,1054.2480318207352,1059
TFGR,0.365,-0.42,-19.346083128256332,1040.9434464722938,14.263893152569983,1055.2073396248638,1059
TFGR,0.365,-0.39999999999999997,-19.344953697719443,1041.872862145191,14.341707560031987,1056.214569705223,1059
TFGR,0.365,-0.37999999999999995,-19.343821790045208,1042.8472317079816,14.423103998878544,1057.2703357068601,1059
TFGR,0.365,-0.36,-19.34268740149812,1043.8671011372364,14.508156731455857,1058.3752578686922,1059
TFGR,0.365,-0.33999999999999997,-19.341550528383753,1044.9330213641188,14.596941719838686,1059.5299630839575,1059
TFGR,0.365,-0.31999999999999995,-19.340411167049407,1046.0455482932605,14.689536667814801,1060.7350849610752,1059
TFGR,0.365,-0.29999999999999993,-19.33926931388496,1047.205242821054,14.786021063933159,1061.9912638849871,1059
TFGR,0.365,-0.2799999999999999,-19.33812496532357,1048.4126708532815,14.88647622564211,1063.2991470789236,1059
TFGR,0.365,-0.2599999999999999,-19.33697811784245,1049.6684033221225,14.990985344544553,1064.659388666667,1059
TFGR,0.365,-0.24,-19.335828767963648,1050.9730162024389,15.099633532797238,1066.0726497352362,1059
TFGR,0.365,-0.21999999999999997,-19.3346769122548,1052.3270905273998,15.212507870682659,1067.5395983980825,1059
TFGR,0.365,-0.2,-19.33352254732993,1053.7312124033788,15.329697455381915,1069.0609098587606,1059
TFGR,0.37,-0.8,-19.364574777783435,1031.963422663123,13.647327178971945,1045.610749842095,1059
TFGR,0.37,-0.78,-19.363504526701075,1032.2363159857323,13.677374665525853,1045.913690651258,1059
TFGR,0.37,-0.76,-19.362431889628535,1032.5442427679122,13.70990134211291,1046.2541441100252,1059
TFGR,0.37,-0.74,-19.361356862093594,1032.8876500405563,13.744955913645791,1046.632605954202,1059
TFGR,0.37,-0.72,-19.3602794396505,1033.2669892632864,13.782588148530003,1047.0495774118165,1059
TFGR,0.37,-0.7000000000000001,-19.35919961788062,1033.6827163518683,13.822848904350755,1047.5055652562191,1059
TFGR,0.37,-0.68,-19.358117392393034,1034.1352917053507,13.865790154211199,1048.001081859562,1059
TFGR,0.37,-0.66,-19.357032758825202,1034.6251802329336,13.911465013738374,1048.536645246672,1059
TFGR,0.37,-0.64,-19.355945712843607,1035.1528513805179,13.95992776877422,1049.112779149292,1059
TFGR,0.37,-0.62,-19.354856250144387,1035.7187791570084,14.011233903768943,1049.7300130607773,1059
TFGR,0.37,-0.6,-19.353764366454005,1036.3234421602203,14.065440130894869,1050.3888822911151,1059
TFGR,0.37,-0.5800000000000001,-19.35267005752991,1036.967323602495,14.122604419898853,1051.089928022394,1059
TFGR,0.37,-0.56,-19.35157331916119,1037.6509113359737,14.182786028712396,1051.833697364686,1059
TFGR,0.37,-0.54,-19.350474147169283,1038.3746978774643,14.246045534838421,1052.6207434123028,1059
TFGR,0.37,-0.52,-19.34937253740862,1039.1391804329471,14.312444867534563,1053.4516253004817,1059
TFGR,0.37,-0.5,-19.348268485767324,1039.9448609216834,14.38204734081318,1054.3269082624965,1059
TFGR,0.37,-0.48,-19.347161988167926,1040.792245999874,14.454917687278579,1055.2471636871526,1059
TFGR,0.37,-0.45999999999999996,-19.346053040568027,1041.6818470839403,14.531122092822793,1056.2129691767632,1059
TFGR,0.37,-0.43999999999999995,-19.34494163896104,1042.6141803732935,14.61072823220149,1057.2249086054949,1059
TFGR,0.37,-0.42,-19.34382777937687,1043.5897668726873,14.69380530551197,1058.2835721781992,1059
TFGR,0.37,-0.39999999999999997,-19.34271145788265,1044.6091324140166,14.780424075596223,1059.389556489613,1059
TFGR,0.37,-0.37999999999999995,-19.341592670583474,1045.672807677681,14.870656906391957,1060.543464584073,1059
TFGR,0.37,-0.36,-19.340471413623074,1046.781328213393,14.964577802255484,1061.7459060156484,1059
TFGR,0.37,-0.33999999999999997,-19.33934768318463,1047.935234460421,15.062262448280492,1062.9974969087016,1059
TFGR,0.37,-0.31999999999999995,-19.338221475491462,1049.1350717673147,15.16378825163789,1064.2988600189526,1059
TFGR,0.37,-0.29999999999999993,-19.33709278680778,1050.3813904110007,15.269234383961535,1065.6506247949621,1059
TFGR,0.37,-0.2799999999999999,-19.33596161343944,1051.6747456153396,15.378681824806375,1067.053427440146,1059
TFGR,0.37,-0.2599999999999999,-19.334827951734702,1053.0156975689908,15.492213406204867,1068.5079109751957,1059
TFGR,0.37,-0.24,-19.333691798085,1054.4048114427005,15.609913858349417,1070.01472530105,1059
TFGR,0.37,-0.21999999999999997,-19.33255314892569,1055.8426574058724,15.731869856427926,1071.5745272623003,1059
TFGR,0.37,-0.2,-19.331412000736826,1057.329810642502,15.858170068641163,1073.1879807111432,1059
TFGR,0.375,-0.8,-19.362085127254257,1033.142596892307,13.967981281633431,1047.1105781739404,1059
TFGR,0.375,-0.78,-19.36102763186339,1033.511857574095,14.005956919928128,1047.5178144940232,1059
TFGR,0.375,-0.76,-19.359967764108347,1033.9157052773644,14.046444339794025,1047.9621496171585,1059
TFGR,0.375,-0.74,-19.358905519429236,1034.354578184727,14.089492239827333,1048.4440704245542,1059
TFGR,0.375,-0.72,-19.3578408932912,1034.8289188337744,14.135150372664874,1048.9640692064393,1059
TFGR,0.375,-0.7000000000000001,-19.356773881185077,1035.3391741446821,14.183469570301055,1049.5226437149831,1059
TFGR,0.375,-0.68,-19.355704478628006,1035.8857954475577,14.234501770044677,1050.1202972176025,1059
TFGR,0.375,-0.66,-19.354632681164045,1036.4692385095655,14.288300041132523,1050.757538550698,1059
TFGR,0.375,-0.64,-19.3535584843648,1037.0899635617693,14.344918612016016,1051.4348821737854,1059
TFGR,0.375,-0.62,-19.35248188383009,1037.748435325685,14.404412898338695,1052.1528482240237,1059
TFGR,0.375,-0.6,-19.351402875188572,1038.4451230395775,14.466839531621577,1052.9119625711992,1059
TFGR,0.375,-0.5800000000000001,-19.350321454098385,1039.1805004843782,14.532256388674922,1053.7127568730532,1059
TFGR,0.375,-0.56,-19.349237616247837,1039.9550460093512,14.600722621754572,1054.5557686311058,1059
TFGR,0.375,-0.54,-19.348151357356038,1040.7692425573616,14.672298689482135,1055.4415412468438,1059
TFGR,0.375,-0.52,-19.34706267317359,1041.6235776898448,14.747046388547881,1056.3706240783927,1059
TFGR,0.375,-0.5,-19.345971559483267,1042.5185436113104,14.825028886216927,1057.3435724975272,1059
TFGR,0.375,-0.48,-19.344878012100683,1043.4546371935737,14.906310753658278,1058.360947947232,1059
TFGR,0.375,-0.45999999999999996,-19.343782026875,1044.4323599994887,14.990958000118145,1059.4233179996068,1059
TFGR,0.375,-0.43999999999999995,-19.3426835996896,1045.4522183063261,15.07903810795855,1060.5312564142846,1059
TFGR,0.375,-0.42,-19.341582726462814,1046.5147231286421,15.170620068582911,1061.685343197225,1059
TFGR,0.375,-0.39999999999999997,-19.340479403148624,1047.620390240754,15.265774419271269,1062.8861646600253,1059
TFGR,0.375,-0.37999999999999995,-19.339373625737345,1048.7697401987093,15.364573280947626,1064.1343134796568,1059
TFGR,0.375,-0.36,-19.338265390256392,1049.9632983617844,15.46709039690294,1065.4303887586873,1059
TFGR,0.375,-0.33999999999999997,-19.337154692770977,1051.2015949134388,15.57340117249762,1066.7749960859364,1059
TFGR,0.375,-0.31999999999999995,-19.336041529384843,1052.4851648817696,15.683582715868,1068.1687475976375,1059
TFGR,0.375,-0.29999999999999993,-19.334925896241014,1053.814548159407,15.797713879661542,1069.6122620390686,1059
TFGR,0.375,-0.2799999999999999,-19.333807789522528,1055.190289522865,15.915875303826713,1071.1061648266916,1059
TFGR,0.375,-0.2599999999999999,-19.33268720545318,1056.6129386512514,16.038149459483392,1072.6510881107347,1059
TFGR,0.375,-0.24,-19.331564140298287,1058.0830501444434,16.16462069390035,1074.2476708383438,1059
TFGR,0.375,-0.21999999999999997,-19.330438590365446,1059.601183540586,16.295375276607587,1075.8965588171934,1059
TFGR,0.375,-0.2,-19.32931055200529,1061.1679033329638,16.430501446671073,1077.5984047796348,1059
TFGR,0.38,-0.8,-19.359607780780294,1034.6639117805312,14.339545512655512,1049.0034572931868,1059
TFGR,0.38,-0.78,-19.3585629260169,1035.125730447799,14.385214767341802,1049.5109452151407,1059
TFGR,0.38,-0.76,-19.3575157127993,1035.6217017984568,14.433426950100314,1050.055128748557,1059
TFGR,0.38,-0.74,-19.356466136483814,1036.1522553919797,14.484230745841597,1050.6364861378213,1059
TFGR,0.38,-0.72,-19.355414192450436,1036.717825069725,14.537675884203406,1051.2555009539285,1059
TFGR,0.38,-0.7000000000000001,-19.354359876103462,1037.3188489827014,14.593813164504443,1051.9126621472058,1059
TFGR,0.38,-0.68,-19.353303182872054,1037.9557696191278,14.652694481327352,1052.6084641004552,1059
TFGR,0.38,-0.66,-19.352244108210858,1038.629033831718,14.714372850747237,1053.3434066824652,1059
TFGR,0.38,-0.64,-19.35118264760069,1039.339092864806,14.778902437221861,1054.1179953020278,1059
TFGR,0.38,-0.62,-19.350118796549072,1040.0864023811023,14.846338581160868,1054.932740962263,1059
TFGR,0.38,-0.6,-19.349052550590933,1040.8714224883097,14.916737827191053,1055.7881603155008,1059
TFGR,0.38,-0.5800000000000001,-19.347983905289226,1041.6946177653313,14.990157953135428,1056.6847757184667,1059
TFGR,0.38,-0.56,-19.346912856235566,1042.5564572882574,15.066657999724795,1057.6231152879823,1059
TFGR,0.38,-0.54,-19.345839399050917,1043.4574146560133,15.14629830105952,1058.6037129570727,1059
TFGR,0.38,-0.52,-19.344763529386213,1044.3979680156733,15.229140515841443,1059.6271085315148,1059
TFGR,0.38,-0.5,-19.343685242923055,1045.3786000874347,15.31524765939513,1060.6938477468298,1059
TFGR,0.38,-0.48,-19.34260453537437,1046.3997981892373,15.404684136498268,1061.8044823257355,1059
TFGR,0.38,-0.45999999999999996,-19.341521402485085,1047.4620542609825,15.497515775042109,1062.9595700360246,1059
TFGR,0.38,-0.43999999999999995,-19.340435840032843,1048.5658648884032,15.593809860542532,1064.1596747489457,1059
TFGR,0.38,-0.42,-19.33934784382864,1049.7117313264762,15.693635171523427,1065.4053664979997,1059
TFGR,0.38,-0.39999999999999997,-19.338257409717595,1050.9001595224258,15.797062015794303,1066.6972215382202,1059
TFGR,0.38,-0.37999999999999995,-19.337164533579585,1052.1316601383119,15.904162267644464,1068.0358224059564,1059
TFGR,0.38,-0.36,-19.336069211330003,1053.4067485731086,16.01500940597702,1069.4217579790857,1059
TFGR,0.38,-0.33999999999999997,-19.334971438920455,1054.7259449843398,16.129678553405867,1070.8556235377457,1059
TFGR,0.38,-0.31999999999999995,-19.333871212339485,1056.0897743092069,16.248246516340213,1072.3380208255471,1059
TFGR,0.38,-0.29999999999999993,-19.3327685276133,1057.4987662851981,16.370791826080648,1073.8695581112788,1059
TFGR,0.38,-0.2799999999999999,-19.331663380806514,1058.9534554701695,16.497394780952643,1075.4508502511221,1059
TFGR,0.38,-0.2599999999999999,-19.330555768022887,1060.4543812618676,16.628137489502418,1077.0825187513701,1059
TFGR,0.38,-0.24,-19.329445685406043,1062.0020879168892,16.76310391478229,1078.7651918316715,1059
TFGR,0.38,-0.21999999999999997,-19.328333129140276,1063.5971245690619,16.90237991975178,1080.4995044888137,1059
TFGR,0.38,-0.2,-19.327218095451247,1065.240045247167,17.046053313822334,1082.2860985609893,1059
TFGR,0.385,-0.8,-19.35714257817491,1036.5188599201656,14.761236342414241,1051.28009626258,1059
TFGR,0.385,-0.78,-19.35611025103705,1037.0695450314506,14.81436968264731,1051.883914714098,1059
TFGR,0.385,-0.76,-19.355075579627712,1037.6539599202667,14.870075679508497,1052.5240355997753,1059
TFGR,0.385,-0.74,-19.354038559223287,1038.2725257407606,14.928402996819505,1053.2009287375802,1059
TFGR,0.385,-0.72,-19.352999185122478,1038.9256678566,14.98940133394636,1053.9150691905463,1059
TFGR,0.385,-0.7000000000000001,-19.35195745264689,1039.6138158688495,15.053121450396958,1054.6669373192465,1059
TFGR,0.385,-0.68,-19.350913357141618,1040.3374036436778,15.119615191037209,1055.457018834715,1059
TFGR,0.385,-0.66,-19.349866893975868,1041.096869339824,15.188935511941704,1056.2858048517658,1059
TFGR,0.385,-0.64,-19.34881805854354,1041.8926554358745,15.261136506894951,1057.1537919427694,1059
TFGR,0.385,-0.62,-19.347766846263884,1042.7252087572972,15.33627343455997,1058.061482191857,1059
TFGR,0.385,-0.6,-19.346713252582088,1043.5949805032199,15.414402746331257,1059.009383249551,1059
TFGR,0.385,-0.5800000000000001,-19.34565727296992,1044.5024262729614,15.495582114889473,1059.9980083878509,1059
TFGR,0.385,-0.56,-19.344598902926386,1045.4480060922597,15.579870463475928,1061.0278765557357,1059
TFGR,0.385,-0.54,-19.343538137978324,1046.432184439262,15.667327995905076,1062.099512435167,1059
TFGR,0.385,-0.52,-19.34247497368111,1047.455430270155,15.758016227333748,1063.2134464974886,1059
TFGR,0.385,-0.5,-19.341409405619277,1048.5182170445116,15.851998015806366,1064.370215060318,1059
TFGR,0.385,-0.48,-19.34034142940718,1049.6210227503066,15.949337594595972,1065.5703603449026,1059
TFGR,0.385,-0.45999999999999996,-19.339271040689685,1050.7643299285314,16.050100605361003,1066.8144305338924,1059
TFGR,0.385,-0.43999999999999995,-19.338198235142833,1051.9486256975347,16.15435413213848,1068.1029798296731,1059
TFGR,0.385,-0.42,-19.337123008474514,1053.1744017768815,16.262166736194885,1069.4365685130763,1059
TFGR,0.385,-0.39999999999999997,-19.336045356425174,1054.4421545108999,16.373608491756173,1070.815763002656,1059
TFGR,0.385,-0.37999999999999995,-19.334965274768496,1055.752384891745,16.488751022639114,1072.241135914384,1059
TFGR,0.385,-0.36,-19.333882759312097,1057.1055985820888,16.607667539806673,1073.7132661218955,1059
TFGR,0.385,-0.33999999999999997,-19.33279780589824,1058.502305937326,16.73043287987035,1075.2327388171962,1059
TFGR,0.385,-0.31999999999999995,-19.33171041040457,1059.9430220273189,16.85712354456344,1076.8001455718822,1059
TFGR,0.385,-0.29999999999999993,-19.33062056874478,1061.428266657678,16.987817741209504,1078.4160843988875,1059
TFGR,0.385,-0.2799999999999999,-19.329528276869386,1062.9585643905189,17.12259542421047,1080.0811598147293,1059
TFGR,0.385,-0.2599999999999999,-19.328433530766443,1064.5344445647097,17.26153833758002,1081.7959829022898,1059
TFGR,0.385,-0.24,-19.32733632646227,1066.156441315583,17.404730058548374,1083.5611713741314,1059
TFGR,0.385,-0.21999999999999997,-19.326236660022204,1067.8250935940955,17.552256042264432,1085.37734963636,1059
TFGR,0.385,-0.2,-19.325134527551334,1069.5409451853775,17.70420366762296,1087.2451488530005,1059
TFGR,0.39,-0.8,-19.354689362865994,1038.6991984967417,15.232291282674385,1053.931489779416,1059
TFGR,0.39,-0.78,-19.353669452356257,1039.3351719122093,15.292664012733361,1054.6278359249427,1059
TFGR,0.39,-0.76,-19.352647212019836,1040.004463000428,15.355637736384713,1055.3601007368127,1059
TFGR,0.39,-0.74,-19.35162263705694,1040.7074847209965,15.421261088931544,1056.128745809928,1059
TFGR,0.39,-0.72,-19.350595722688738,1041.4446541713905,15.489583732161408,1056.934237903552,1059
TFGR,0.39,-0.7000000000000001,-19.349566464157956,1042.216392614953,15.560656378594315,1057.7770489935474,1059
TFGR,0.39,-0.68,-19.34853485672945,1043.0231255086956,15.634530816338806,1058.6576563250344,1059
TFGR,0.39,-0.66,-19.347500895690786,1043.8652825309086,15.711259934571897,1059.5765424654805,1059
TFGR,0.39,-0.64,-19.346464576352883,1044.7432976085825,15.79089774965842,1060.5341953582408,1059
TFGR,0.39,-0.62,-19.345425894050564,1045.6576089446257,15.873499431926465,1061.5311083765523,1059
TFGR,0.39,-0.6,-19.3443848441432,1046.6086590448126,15.9591213331156,1062.567780377928,1059
TFGR,0.39,-0.5800000000000001,-19.343341422015325,1047.5968947445672,16.047821014514984,1063.6447157590821,1059
TFGR,0.39,-0.56,-19.342295623077266,1048.6227672354275,16.13965727580889,1064.7624245112365,1059
TFGR,0.39,-0.54,-19.341247442765756,1049.6867320912747,16.23469018464791,1065.9214222759226,1059
TFGR,0.39,-0.52,-19.340196876544592,1050.7892492943033,16.332981106964056,1067.1222304012674,1059
TFGR,0.39,-0.5,-19.33914391990527,1051.9307832606528,16.434592738048636,1068.3653759987014,1059
TFGR,0.39,-0.48,-19.33808856836763,1053.111802865756,16.539589134412648,1069.6513920001687,1059
TFGR,0.39,-0.45999999999999996,-19.33703081748055,1054.3327814693764,16.64803574644893,1070.9808172158253,1059
TFGR,0.39,-0.43999999999999995,-19.33597066282257,1055.5941969402752,16.759999451916894,1072.354196392192,1059
TFGR,0.39,-0.42,-19.334908100002572,1056.896531680559,16.875548590270366,1073.7720802708295,1059
TFGR,0.39,-0.39999999999999997,-19.333843124660465,1058.2402726496173,16.994752997849638,1075.235025647467,1059
TFGR,0.39,-0.37999999999999995,-19.332775732467898,1059.625911387734,17.117684043960143,1076.7435954316943,1059
TFGR,0.39,-0.36,-19.33170591912888,1061.0539440392176,17.24441466785904,1078.2983587070767,1059
TFGR,0.39,-0.33999999999999997,-19.330633680380544,1062.524871375188,17.375019416673656,1079.8998907918617,1059
TFGR,0.39,-0.31999999999999995,-19.329559011993815,1064.0391988158815,17.50957448427421,1081.5487733001557,1059
TFGR,0.39,-0.29999999999999993,-19.328481909774137,1065.5974364525134,17.64815775112507,1083.2455942036386,1059
TFGR,0.39,-0.2799999999999999,-19.327402369562172,1067.2000990686888,17.790848825139104,1084.990947893828,1059
TFGR,0.39,-0.2599999999999999,-19.32632038723454,1068.8477061612894,17.93772908355969,1086.785435244849,1059
TFGR,0.39,-0.24,-19.325235958704518,1070.5407819608954,18.088881715896495,1088.629663676792,1059
TFGR,0.39,-0.21999999999999997,-19.324149079922808,1072.2798554516414,18.244391767940613,1090.524247219582,1059
TFGR,0.39,-0.2,-19.323059746878265,1074.065460390576,18.404346186886134,1092.4698065774621,1059
TFGR,0.395,-0.8,-19.352247981777698,1041.1969387891086,15.751968082874482,1056.9489068719831,1059
TFGR,0.395,-0.78,-19.35124037884789,1041.9147315447099,15.819360180519858,1057.7340917252297,1059
TFGR,0.395,-0.76,-19.350230460787973,1042.6654400726766,15.889380242769775,1058.5548203154462,1059
TFGR,0.395,-0.74,-19.34921822272565,1043.4494693419747,15.962076868959366,1059.4115462109341,1059
TFGR,0.395,-0.72,-19.34820365980824,1044.267228388609,16.037499675964103,1060.304728064573,1059
TFGR,0.395,-0.7000000000000001,-19.347186767203308,1045.1191303436412,16.115699322104735,1061.234829665746,1059
TFGR,0.395,-0.68,-19.346167540099195,1046.0055924610865,16.196727531649955,1062.2023199927364,1059
TFGR,0.395,-0.66,-19.345145973705627,1046.9270361456088,16.28063711993222,1063.207673265541,1059
TFGR,0.395,-0.64,-19.344122063254286,1047.8838869800752,16.367482019092318,1064.2513689991674,1059
TFGR,0.395,-0.62,-19.3430958039994,1048.8765747528819,16.457317304468848,1065.3338920573508,1059
TFGR,0.395,-0.6,-19.34206719121837,1049.9055334851005,16.550199221648946,1066.4557327067494,1059
TFGR,0.395,-0.5800000000000001,-19.341036220212334,1050.9712014574025,16.646185214197345,1067.6173866716,1059
TFGR,0.395,-0.56,-19.34000288630684,1052.0740212367568,16.745333952080927,1068.8193551888378,1059
TFGR,0.395,-0.54,-19.3389671848524,1053.214439702886,16.84770536080633,1070.0621450636922,1059
TFGR,0.395,-0.52,-19.33792911122517,1054.3929080744542,16.9533606512892,1071.3462687257434,1059
TFGR,0.395,-0.5,-19.336888660827555,1055.6098819350054,17.062362350473176,1072.6722442854787,1059
TFGR,0.395,-0.48,-19.33584582908887,1056.8658212586101,17.17477433271807,1074.0405955913282,1059
TFGR,0.395,-0.45999999999999996,-19.33480061146598,1058.161190435206,17.290661851976434,1075.4518522871824,1059
TFGR,0.395,-0.43999999999999995,-19.333753003443924,1059.4964582956434,17.41009157477863,1076.906549870422,1059
TFGR,0.395,-0.42,-19.33270300053664,1060.872098136366,17.53313161404687,1078.405229750413,1059
TFGR,0.395,-0.39999999999999997,-19.331650598287567,1062.2885877438207,17.6598515637591,1079.9484393075797,1059
TFGR,0.395,-0.37999999999999995,-19.33059579227036,1063.7464094184058,17.79032253448412,1081.53673195289,1059
TFGR,0.395,-0.36,-19.329538578089547,1065.2460499981569,17.92461718981,1083.170667187967,1059
TFGR,0.395,-0.33999999999999997,-19.328478951381246,1066.7880008819457,18.06280978368819,1084.8508106656338,1059
TFGR,0.395,-0.31999999999999995,-19.327416907813813,1068.3727580523432,18.204976198716167,1086.5777342510594,1059
TFGR,0.395,-0.29999999999999993,-19.326352443088577,1070.000822098006,18.351193985382483,1088.3520160833884,1059
TFGR,0.395,-0.2799999999999999,-19.32528555294054,1071.672698235658,18.501542402297574,1090.1742406379556,1059
TFGR,0.395,-0.2599999999999999,-19.324216233139072,1073.3888963316163,18.656102457436052,1092.0449987890522,1059
TFGR,0.395,-0.24,-19.32314447948865,1075.149930922788,18.81495695041444,1093.9648878732023,1059
TFGR,0.395,-0.21999999999999997,-19.322070287829558,1076.9563212372568,18.97819051583083,1095.9345117530877,1059
TFGR,0.395,-0.2,-19.320993654038652,1078.808591214287,19.14588966769278,1097.9544808819796,1059
TFGR,0.4,-0.8,-19.349818285217275,1044.0043361832363,16.31954396604875,1060.323880149285,1059
TFGR,0.4,-0.78,-19.348822882715194,1044.800584458283,16.393739928177084,1061.1943243864603,1059
TFGR,0.4,-0.76,-19.347825180021516,1045.6293562453895,16.470589484919145,1062.0999457303087,1059
TFGR,0.4,-0.74,-19.346825172194983,1046.4910487202164,16.550141192179407,1063.0411899123958,1059
TFGR,0.4,-0.72,-19.34582285431272,1047.3860630553954,16.6324446145676,1064.0185076699631,1059
TFGR,0.4,-0.7000000000000001,-19.344818221470746,1048.3148044486188,16.717550348966736,1065.0323547975856,1059
TFGR,0.4,-0.68,-19.343811268784552,1049.2776821505174,16.80551004868852,1066.083192199206,1059
TFGR,0.4,-0.66,-19.342801991389702,1050.2751094924733,16.896376448232036,1067.1714859407055,1059
TFGR,0.4,-0.64,-19.341790384442366,1051.3075039142195,16.990203388659882,1068.2977073028794,1059
TFGR,0.4,-0.62,-19.340776443119907,1052.375286991285,17.087045843608834,1069.462332834894,1059
TFGR,0.4,-0.6,-19.339760162621488,1053.4788844622722,17.186959945950242,1070.6658444082225,1059
TFGR,0.4,-0.5800000000000001,-19.33874153816867,1054.6187262558994,17.29000301511724,1071.9087292710167,1059
TFGR,0.4,-0.56,-19.337720565005988,1055.7952465179005,17.396233585115805,1073.1914801030164,1059
TFGR,0.4,-0.54,-19.336697238401584,1057.008883637633,17.5057114332367,1074.5145950708697,1059
TFGR,0.4,-0.52,-19.33567155364782,1058.2600802745114,17.618497609486607,1075.878577883998,1059
TFGR,0.4,-0.5,-19.334643506061887,1059.549283384155,17.73465446675641,1077.2839378509113,1059
TFGR,0.4,-0.48,-19.333613090986457,1060.8769442442995,17.85424569174554,1078.731189936045,1059
TFGR,0.4,-0.45999999999999996,-19.33258030379029,1062.2435184804194,17.977336336661402,1080.2208548170809,1059
TFGR,0.4,-0.43999999999999995,-19.33154513986891,1063.6494660910846,18.10399285171367,1081.7534589427983,1059
TFGR,0.4,-0.42,-19.33050759464523,1065.095251472972,18.234283118423434,1083.3295345913955,1059
TFGR,0.4,-0.39999999999999997,-19.329467663570206,1066.5813434456109,18.36827648376806,1084.949619929379,1059
TFGR,0.4,-0.37999999999999995,-19.328425342123527,1068.1082152757567,18.50604379518238,1086.6142590709392,1059
TFGR,0.4,-0.36,-19.327380625814257,1069.6763447014505,18.64765743643836,1088.3240021378888,1059
TFGR,0.4,-0.33999999999999997,-19.32633351018152,1071.2862139556694,18.793191364424803,1090.079405320094,1059
TFGR,0.4,-0.31999999999999995,-19.3252839907952,1072.9383097896457,18.94272114685017,1091.8810309364958,1059
TFGR,0.4,-0.29999999999999993,-19.32423206325659,1074.6331234957656,19.096324000891336,1093.729447496657,1059
TFGR,0.4,-0.2799999999999999,-19.323177723199127,1076.3711509300492,19.254078832812112,1095.6252297628614,1059
TFGR,0.4,-0.2599999999999999,-19.322120966289077,1078.1528925342373,19.416066278575855,1097.5689588128132,1059
TFGR,0.4,-0.24,-19.32106178822623,1079.9788533573885,19.58236874547658,1099.561222102865,1059
TFGR,0.4,-0.21999999999999997,-19.32000018474465,1081.8495430770354,19.75307045481446,1101.6026135318498,1059
TFGR,0.4,-0.2,-19.318936151613357,1083.7654760198611,19.92825748564124,1103.6937335055025,1059
