z,delta_mu_fit,delta_D_over_D,D_L_TFGR_Mpc,D_L_eff_Mpc,H_TFGR_km_s_Mpc,H_eff_km_s_Mpc,Omega_extra
1.112781954887218,-0.5170652571168003,-0.21188979956035547,12332.364492390128,9719.262251992339,57.15333184355773,123.94543217280449,2.468564656261928
1.1165413533834585,-0.5201100916542306,-0.21299411179116212,12396.009052916736,9755.73211493553,57.1533318437097,124.48012377797899,2.4956730357028096
1.1203007518796992,-0.5231570983105225,-0.21409766277924625,12459.874706105957,9792.244653006424,57.15333184386076,125.02003365688066,2.5231643825945107
1.1240601503759398,-0.5262062312119434,-0.21520043480643458,12523.815052762273,9828.684607972462,57.153331844011014,125.55989463940284,2.550772204282918
1.1278195488721803,-0.5292574448456779,-0.21630241038181663,12587.977985950547,9865.168005756199,57.15333184415888,126.10499182934046,2.5787684945692817
1.131578947368421,-0.5323106940577861,-0.2174035722399259,12652.214118736583,9901.577572578824,57.153331844306734,126.65004596108847,2.606883836947015
1.1353383458646615,-0.5353659340511632,-0.218503903338926,12716.674331923914,9938.03135290861,57.1533318444546,127.20035417448953,2.635393216570047
1.1390977443609023,-0.538423120383492,-0.219603386858799,12781.206250839661,9974.410070014419,57.15333184460141,127.7506251807562,2.664024263905088
1.1428571428571428,-0.5414822089652019,-0.22070200619954028,12845.963744026041,10010.833774152936,57.15333184474491,128.30616807642429,2.69305498479594
1.1466165413533833,-0.5445431560574204,-0.22179974497935562,12910.791449071496,10047.181198185794,57.153331844888385,128.8616796284694,2.7222100276935417
1.150375939849624,-0.5476059182699262,-0.22289658703286352,12975.846222256941,10083.574385452594,57.153331845031744,129.42248080410428,2.751770448265392
1.1541353383458646,-0.5506704525591033,-0.2239925164093033,13040.969713432116,10119.890090902945,57.15333184517443,129.98325651182495,2.781457884166174
1.1578947368421053,-0.5537367162258926,-0.2250875173707464,13106.321766616617,10156.252338306707,57.15333184531487,130.54933949648898,2.8115564697854807
1.1616541353383458,-0.5568046669137466,-0.22618157439031483,13171.741043921502,10192.535917145808,57.153331845454936,131.1154029005887,2.8417848034177573
1.1654135338345863,-0.5598742626065847,-0.22727467215040487,13237.390377105052,10228.866819021578,57.15333184559372,131.6867911470372,2.87243012684711
1.169172932330827,-0.5629454616267477,-0.2283667955409152,13303.105440539655,10265.117880340698,57.15333184573221,132.25816571157443,2.9032079706779377
1.1729323308270676,-0.5660182226329554,-0.22945792965748224,13369.052053722273,10301.417047992049,57.15333184586965,132.83488258859182,2.934408712498138
1.1766917293233081,-0.5690925046182643,-0.23054805979972104,13435.062903286595,10337.635217646663,57.15333184600639,133.41159169332025,2.9657447871521363
1.1804511278195489,-0.5721682669080329,-0.23163717146947382,13501.30679646827,10373.902278992777,57.15333184614053,133.99366047818296,2.9975097361688796
1.1842105263157894,-0.5752454691578791,-0.23272525036906233,13567.613432162307,10410.08719925168,57.15333184627468,134.57572741067793,3.029412870812795
1.18796992481203,-0.5783240713516506,-0.23381228239954943,13634.154605343037,10446.321798479454,57.153331846408825,135.1631712810519,3.0617509244092322
1.1917293233082706,-0.5814040337993929,-0.23489825365900663,13700.757027166794,10482.47312767895,57.15333184654207,135.75061922912056,3.0942300571283092
1.1954887218045112,-0.5844853171353194,-0.23598315044078788,13767.595480346588,10518.674924900048,57.15333184667189,136.34346125543246,3.1271502216195537
1.199248120300752,-0.5875678823157908,-0.23706695923181265,13834.493688300068,10554.792337103067,57.15333184680163,136.9363132992166,3.1602143997531793
1.2030075187969924,-0.5906516906172913,-0.2381496667108538,13901.629421478923,10590.961008015918,57.15333184693108,137.53457643686696,3.1937257907067287
1.206766917293233,-0.5937367036344119,-0.239231259746834,13968.823415562118,10627.04419267612,57.15333184706003,138.13285554084374,3.227384171152538
1.2105263157894737,-0.5968228832778397,-0.24031172539713097,14036.256428740035,10663.179428232945,57.15333184718693,138.7365626220682,3.2614960136637507
1.2142857142857142,-0.5999101917723467,-0.24139105090588808,14103.746208952947,10699.22808986386,57.1533318473134,139.34029162727225,3.295757863168194
1.218045112781955,-0.6029985916547896,-0.24246922370233548,14171.476502129934,10735.3295959426,57.1533318474381,139.9494653531973,3.330479492118855
1.2218045112781954,-0.6060880457721068,-0.24354623139911624,14239.262068472572,10771.343453791693,57.15333184756269,140.55866696927637,3.365354187531086
1.225563909774436,-0.6091785172793279,-0.2446220617906235,14307.289641648618,10807.410950872902,57.15333184768676,141.17332990198082,3.4006950478207565
1.2293233082706767,-0.6122699696375825,-0.24569670285134404,14375.370994120984,10843.38973860061,57.15333184781008,141.78802669890817,3.4361920762988554
1.2330827067669172,-0.6153623666121156,-0.24677014273420983,14443.695847296094,10879.422961449323,57.153331847929984,142.40820125325902,3.472161723034514
1.2368421052631577,-0.6184556722703161,-0.24784236976896146,14512.072985898178,10915.366426813045,57.15333184804989,143.0284156534627,3.5082906822462
1.2406015037593985,-0.6215498509797351,-0.24891337246051404,14580.695119072363,10951.365124165504,57.1533318481698,143.65412408892692,3.5448987808999584
1.244360902255639,-0.6246448674061272,-0.24998313948733786,14649.368043804172,10987.273028708523,57.15333184828912,144.27987835902718,3.5816693791704126
1.2481203007518795,-0.6277406865114867,-0.251051659699844,14718.28745697742,11023.236962963842,57.153331848405614,144.91114277150967,3.6189257057083433
1.2518796992481203,-0.6308372735520937,-0.2521189221187796,14787.25616783896,11059.109081709124,57.15333184852187,145.54245901418648,3.6563477621446703
1.2556390977443608,-0.6339345940765685,-0.2531849159336338,14856.472861011278,11095.038028625826,57.15333184863695,146.17930132779924,3.6942622031190018
1.2593984962406015,-0.6370326139239259,-0.254249630501048,14925.737358002545,11130.87414977471,57.153331848751826,146.8162014734606,3.7323456476902503
1.263157894736842,-0.6401312992216459,-0.2553130553432419,14995.251331173931,11166.7678981721,57.153331848865626,147.4586434321793,3.770928200292251
1.2669172932330826,-0.6432306163837419,-0.2563751801464419,15064.811614294924,11202.567822807852,57.15333184897887,148.10114923059393,3.8096830738741128
1.2706766917293233,-0.6463305321088416,-0.25743599475932366,15134.62286746539,11238.42617427223,57.153331849089085,148.74921238983103,3.8489438459475425
1.2744360902255638,-0.6494310133782738,-0.2584954891914609,15204.478936716116,11274.18971606842,57.15333184919929,149.39734540204998,3.888380300349944
1.2781954887218046,-0.6525320274541585,-0.2595536536117846,15274.587469885653,11310.012484664046,57.1533318493095,150.0510511203481,3.9283295103763307
1.281954887218045,-0.6556335418775112,-0.26061047834705175,15344.739325266108,11345.739469597691,57.153331849419146,150.7048327099441,3.968457808294369
1.2857142857142856,-0.6587355244663496,-0.26166595388032343,15415.145138434718,11381.526481582567,57.15333184952547,151.3642021403873,4.009105785325316
1.2894736842105263,-0.6618379433138069,-0.2627200708494505,15485.592779944913,11417.216747652046,57.153331849631655,152.02365346517706,4.049936300282882
1.2932330827067668,-0.664940766786258,-0.2637728200455721,15556.295873112602,11452.967841198395,57.15333184973698,152.68870754696286,4.091293483844039
1.2969924812030074,-0.6680439635214467,-0.26482419241162025,15627.039300752527,11488.621238146088,57.1533318498421,153.35384955043946,4.132836700081764
1.300751879699248,-0.6711475024266295,-0.26587417904083743,15698.039673919291,11524.336263065505,57.15333184994591,154.0246090003786,4.174913640034585
1.3045112781954886,-0.6742513526767152,-0.2669227711752994,15769.078887688946,11559.952652105105,57.15333185004928,154.69546240306028,4.217180152354036
1.3082706766917291,-0.6773554837124242,-0.26796996020445196,15840.37654085479,11595.631469578397,57.153331850149705,155.37194770657243,4.259987508685825
1.3120300751879699,-0.6804598652384498,-0.26901573766365516,15911.711540754191,11631.210723126907,57.15333185025014,156.04853299764105,4.302988022271642
1.3157894736842104,-0.6835644672216259,-0.27006009523273633,15983.306473919116,11666.853205438509,57.15333185035057,156.73076440056425,4.346536564895691
1.3195488721804511,-0.6866692598891102,-0.2711030247345554,16054.937259948256,11702.395206852769,57.15333185045052,157.41310182882327,4.390281895053829
1.3233082706766917,-0.6897742137265669,-0.2721445181335773,16126.829473112264,11738.001237129754,57.153331850547005,158.1010993284554,4.434582503519872
1.3270676691729322,-0.6928792994763644,-0.27318456753445575,16198.756045271142,11773.505880447594,57.15333185064338,158.78920889384185,4.479083575408648
1.330827067669173,-0.6959844881357785,-0.27422316518062617,16270.945538434238,11809.075352403213,57.153331850738915,159.48299223013527,4.524147238578918
1.3345864661654134,-0.6990897509552023,-0.27526030345290753,16343.167896722856,11844.542542089106,57.15333185083429,160.17689367493463,4.569415086877495
1.3383458646616542,-0.7021950594363732,-0.27629597486811697,16415.65466988504,11880.075359770795,57.15333185092845,160.87648232163744,4.615252902555463
1.3421052631578947,-0.7053003853305911,-0.2773301720776886,16488.172814303405,11915.505010465975,57.153331851022244,161.57619512168876,4.661298671087543
1.3458646616541352,-0.7084057006369681,-0.27836288786630914,16560.95686746467,11951.001088007819,57.15333185111288,162.28160827770128,4.707921845615072
1.349624060150376,-0.7115109776006665,-0.27939411515055657,16633.77079801278,11986.393124284834,57.15333185120351,162.98715163332267,4.754756786908147
1.3533834586466165,-0.7146161887111568,-0.2804238469775532,16706.852131173135,12021.852385664431,57.15333185129414,163.6984082135712,4.802176634684255
1.357142857142857,-0.7177213067004838,-0.28145207652362714,16779.96184785099,12057.20674178609,57.153331851384436,164.40980104093407,4.849812109511236
1.3609022556390977,-0.7208263045415337,-0.2824787970929814,16853.340461010437,12092.629120585736,57.1533318514715,165.12691966743768,4.898040052475916
1.3646616541353382,-0.723931155446322,-0.28350400211637716,16926.74596381804,12127.945740268393,57.15333185155844,165.84418058940446,4.946487529313599
1.3684210526315788,-0.7270358328642792,-0.2845276851498221,17000.42185697658,12163.331179440594,57.15333185164419,166.56717958235663,4.995535096383036
1.3721804511278195,-0.7301403104805524,-0.285549839873272,17074.12314591394,12198.610015621689,57.15333185172987,167.29032691964025,5.0448061508420725
1.37593984962406,-0.7332445622143123,-0.28657046008933973,17148.096319071574,12233.958467258919,57.153331851814826,168.01922428831986,5.094684977282666
1.3796992481203008,-0.7363485622170713,-0.2875895397220155,17222.093394138687,12269.199481868778,57.15333185189946,168.7482760502899,5.144791291463569
1.3834586466165413,-0.7394522848710084,-0.28860707281539555,17296.363847295415,12304.510906977452,57.153331851980354,169.48308948393088,5.195513118211333
1.3872180451127818,-0.7425557047873061,-0.28962305353242224,17370.65670849228,12339.71407071529,57.15333185206124,170.21806335963953,5.246466480023351
1.3909774436090225,-0.7456587968044939,-0.2906374761536318,17445.224441648108,12374.988438993852,57.15333185214214,170.9588102184794,5.298043152962648
1.394736842105263,-0.7487615359867992,-0.2916503350759124,17519.813088974726,12410.153731107892,57.153331852222834,171.6997235674608,5.349855455373908
1.3984962406015038,-0.751863897622513,-0.29266162481127334,17594.678102129656,12445.39102072906,57.15333185230096,172.44642087325417,5.40229892452577
1.4022556390977443,-0.754965857222359,-0.2936713399856209,17669.562535586032,12480.518428800757,57.15333185237895,173.1932907164915,5.454982164771222
1.4060150375939848,-0.7580673905178755,-0.29467947533754746,17744.724828740058,12515.718626197786,57.15333185245502,173.94595514358573,5.508304483464793
1.4097744360902256,-0.7611684734598037,-0.29568602571712643,17819.9050483262,12550.808145930068,57.153331852531096,174.69879815426205,5.561870762183275
1.413533834586466,-0.7642690822164865,-0.29669098608471933,17895.36462147933,12585.971245587027,57.15333185260717,175.45744602028898,5.616084086144568
1.4172932330827066,-0.7673691931722754,-0.29769435150979084,17970.840627195226,12621.02288059654,57.15333185268298,176.21627851441917,5.670545606450703
1.4210526315789473,-0.7704687829259507,-0.2986961171697353,18046.597480347467,12656.14888484255,57.153331852754455,176.9809257710114,5.725662192835341
1.4248120300751879,-0.7735678282891435,-0.2996962783487098,18122.369272193126,12691.162646455829,57.153331852825914,177.7457636984994,5.781031259363987
1.4285714285714284,-0.776666306284772,-0.30069483043647904,18198.423405344474,12726.251565263166,57.15333185289722,178.5164259218459,5.8370634657188765
1.4323308270676691,-0.7797641941454864,-0.30169176892726846,18274.490983319905,12761.227472316705,57.15333185296844,179.28728485684601,5.893352483560063
1.4360902255639096,-0.7828614693121211,-0.302687089418627,18350.842396470358,12796.279323102803,57.153331853038175,180.06397723872084,5.950312766759811
1.4398496240601504,-0.7859581094321598,-0.30368078761030004,18427.205760575558,12831.217401746915,57.15333185310778,180.84087237048874,6.007534240368965
1.443609022556391,-0.789054092358202,-0.30467285930310894,18503.854453725122,12866.232209180122,57.15333185317436,181.62360970859928,6.065435155441332
1.4473684210526314,-0.7921493961464489,-0.3056633003978436,18580.513603960084,12901.132492686613,57.15333185324094,182.40655583214988,6.123601687473577
1.4511278195488722,-0.79524399905519,-0.3066521068941612,18657.459577108766,12936.110288495716,57.15333185330752,183.19535252079584,6.182455886384564
1.4548872180451127,-0.7983378795433015,-0.30763927488949494,18734.414513473497,12970.97281706928,57.153331853374,183.98436402747046,6.241580176459362
1.4586466165413534,-0.801431016268757,-0.30862480057797326,18811.657766621298,13005.913639856719,57.15333185343743,184.77923404818043,6.3014004068332845
1.462406015037594,-0.8045233880871427,-0.3096086802493464,18888.9084891158,13040.738460449982,57.153331853500816,185.57432491646244,6.361495250253956
1.4661654135338344,-0.8076149740501815,-0.31059091028792196,18966.449022262714,13075.64235550867,57.15333185356274,186.37528182836726,6.422294354008134
1.4699248120300752,-0.8107057534042728,-0.31157148717151206,19043.995530886998,13110.429521640906,57.153331853624664,187.17646561415756,6.483372640374972
1.4736842105263157,-0.8137957055890312,-0.31255040747038576,19121.833344033028,13145.296540774696,57.15333185368658,187.9835225451376,6.545163552347066
1.4774436090225562,-0.8168848102358446,-0.31352766784623365,19199.675638787085,13180.046112354024,57.15333185374843,188.79081237229437,6.607238264123707
1.481203007518797,-0.8199730471664315,-0.31450326505113857,19277.81073193224,13214.876313701672,57.15333185380579,189.6039820088,6.670034010531041
1.4849624060150375,-0.8230603963914161,-0.3154771959265581,19355.948812816077,13249.58835685087,57.15333185386315,190.41739056018756,6.733118221582285
1.488721804511278,-0.8261468381089062,-0.31644945740231345,19434.381185960352,13284.38180471347,57.15333185392051,191.2366851380848,6.7969319184895145
1.4924812030075187,-0.8292323527030813,-0.3174200464955874,19512.815052973972,13319.056391599175,57.15333185397787,192.05622464550837,6.861038792464296
1.4962406015037593,-0.8323169207427936,-0.31838896030993347,19591.54470611737,13353.813156271079,57.15333185403386,192.8816559406133,6.925883644158329
1.5,-0.835400522980171,-0.31935619603428933,19670.274359260773,13388.450364936434,57.15333185408985,193.96872517023002,7.011706735130714
