z_sn,mu_sn,mu_err,mu_tfgr_interp,C_best,delta_mu_data,weight
0.13269,19.53775,0.0994,39.482785214895046,-19.93570238789104,-0.009332827004005395,99.99999999999999
0.13366,19.59395,0.101,39.50061840567503,-19.93570238789104,0.0290339822160135,98.02960494069207
0.13523,19.80745,0.1216,39.52948243611272,-19.93570238789104,0.21366995177831782,67.62898199445983
0.13527,19.9671,0.1135,39.53021782542324,-19.93570238789104,0.3725845624677966,77.62619107686933
0.13653,19.58645,0.1105,39.55261340965805,-19.93570238789104,-0.030461021767010266,81.89840502856207
0.13659,19.76145,0.12305,39.553662301154276,-19.93570238789104,0.14349008673676522,66.04451631555474
0.13672,19.7402,0.1138,39.5559348993961,-19.93570238789104,0.1199674884949431,77.21745361547562
0.13679,19.76485,0.11075,39.55715860614169,-19.93570238789104,0.14339378174934936,81.52907785517378
0.13712,20.12265,0.11415,39.56292750937094,-19.93570238789104,0.49542487852010453,76.74466034636016
0.13796,19.66285,0.10475,39.57761199031809,-19.93570238789104,0.020940397572950076,91.13641412386578
0.13806,19.70325,0.10245,39.5793601428118,-19.93570238789104,0.05959224507924077,95.27436755088425
0.13816,19.8495,0.1169,39.58110829530551,-19.93570238789104,0.20409409258552813,73.17638949157775
0.13823,19.7944,0.1038,39.5823320020511,-19.93570238789104,0.1477703858399373,92.81224824677662
0.13847,19.99935,0.13335,39.58652756803601,-19.93570238789104,0.3485248198550295,56.23594013627937
0.13855,19.76995,0.1308,39.587926090030976,-19.93570238789104,0.11772629786006661,58.4499995324
0.1388,19.82205,0.1072,39.59229647126525,-19.93570238789104,0.16545591662579184,87.0182668745823
0.13947,19.7799,0.1129,39.6040090929731,-19.93570238789104,0.11159329491794168,78.45346258279783
