z,mu_SN,mu_err,mu_model,residual
0.22043,20.81795,0.15445,20.847386103013267,-0.02943610301326771
0.31468,21.8201,0.1572,21.734502753528,0.08559724647199829
0.1846,20.55175,0.1118,20.414415668874444,0.1373343311255546
0.2611,21.2036,0.13865,21.266276862628676,-0.062676862628674
0.18122,20.21145,0.10535,20.369646505583393,-0.15819650558339404
0.38003,22.03255,0.1506,22.214588781585068,-0.18203878158506726
0.1846,20.38765,0.1082,20.414415668874444,-0.026765668874443094
0.20824,20.65465,0.12075,20.707887114503162,-0.05323711450316182
0.17746,20.33625,0.12905,20.318927879107665,0.017322120892334425
0.31555,21.7168,0.15355,21.74147942013484,-0.02467942013484148
0.24954,21.1676,0.1247,21.153701656333833,0.013898343666166824
0.20324,20.6509,0.11955,20.648478448682713,0.0024215513172869407
0.12347,19.4198,0.10285,19.453339281652365,-0.033539281652366526
0.20314,20.64385,0.12035,20.647276445682312,-0.003426445682311652
0.15352,20.1226,0.10495,19.970497091686187,0.152102908313811
0.33398,21.9349,0.1592,21.885234278508936,0.04966572149106341
0.19582,20.5286,0.1151,20.5577809149983,-0.029180914998299556
0.24943,21.0769,0.14445,21.152607448922776,-0.07570744892277759
0.1549,20.0251,0.1063,19.991909058992324,0.033190941007674724
0.15625,19.98785,0.12595,20.012683538288552,-0.024833538288550727
0.15819,19.81685,0.12375,20.042248395755227,-0.2253983957552279
0.309,21.8114,0.19685,21.68851286081956,0.12288713918043825
0.24828,21.1261,0.1388,21.141142267278195,-0.015042267278193577
0.18484,20.31575,0.1235,20.41756547855235,-0.10181547855234996
0.18353,20.5074,0.1247,20.400325711584475,0.10707428841552513
0.18212,20.37965,0.13765,20.381642690215354,-0.001992690215352866
0.17675,20.28545,0.129,20.30923839227817,-0.023788392278170534
0.17748,20.0718,0.12115,20.319200343311653,-0.24740034331165361
0.0718,18.0121,0.1254,18.19535852952473,-0.18325852952472843
0.13796,19.66285,0.10475,19.715834736562986,-0.05298473656298697
0.16941,20.46515,0.1317,20.20690697297694,0.25824302702305957
0.24527,20.7198,0.14705,21.11090066332049,-0.39110066332048987
0.14406,19.81665,0.10485,19.81871014918271,-0.002060149182710802
0.25163,21.2338,0.1462,21.174405713422953,0.05939428657704582
0.03743,16.7708,0.1166,16.723432475080106,0.04736752491989549
0.27716,21.8807,0.2055,21.415278632038127,0.4654213679618735
0.28712,21.2668,0.1491,21.50373493404091,-0.23693493404091015
0.19845,20.61015,0.13895,20.59028572101931,0.019864278980691097
0.16031,20.07605,0.129,20.074173153375785,0.0018768466242136128
0.21053,21.0136,0.15075,20.734657899739172,0.2789421002608279
0.23753,21.0147,0.1316,21.03153573560525,-0.016835735605248203
0.15499,20.14265,0.11795,19.99329900254681,0.14935099745319036
