z,mu_SN,mu_err,mu_model,residual
0.72767,23.8687,0.19785,23.914473815728137,-0.04577381572813621
0.44255,22.67285,0.1137,22.603972713294084,0.06887728670591642
0.28251,21.5746,0.1073,21.459384287578843,0.11521571242115769
0.51961,23.03865,0.109,23.022803564849838,0.01584643515016282
1.0608,24.6873,0.16415,24.92517516293062,-0.23787516293062083
0.26849,21.24725,0.1051,21.332184213082385,-0.08493421308238425
0.2505,21.1763,0.1114,21.159720165230702,0.01657983476929914
0.69816,23.7924,0.2171,23.804085363378505,-0.011685363378504121
0.73012,23.7684,0.19115,23.923444002549317,-0.15504400254931738
0.99781,24.6122,0.0953,24.760626103565613,-0.1484261035656118
0.40946,22.451,0.10895,22.402909152520863,0.04809084747913772
0.12679,19.5429,0.11965,19.51506534006876,0.02783465993124068
0.25577,21.3344,0.1818,21.21138932595936,0.12301067404063915
0.08859,18.64345,0.10605,18.67911989264603,-0.035669892646026824
0.11782,19.19345,0.0991,19.342528760015014,-0.14907876001501563
0.18356,20.2951,0.1284,20.39830477382612,-0.1032047738261177
0.14055,19.871,0.11635,19.758725144560856,0.11227485543914284
0.15171,19.7933,0.10325,19.94052180210923,-0.1472218021092324
0.094,18.889,0.10285,18.816165116400583,0.07283488359941614
0.28631,21.6827,0.1504,21.492862560892064,0.1898374391079365
0.26318,21.3576,0.14295,21.282410766343503,0.07518923365649854
0.14167,19.79675,0.1047,19.777565370027475,0.019184629972524903
0.16053,19.9329,0.1156,20.0756046912109,-0.14270469121089846
0.1229,19.3948,0.11665,19.441693445678297,-0.046893445678296786
0.1262,19.36855,0.113,19.504073709485162,-0.13552370948516312
0.17331,20.15345,0.09925,20.259598659885754,-0.10614865988575417
0.16448,20.03175,0.1083,20.133880863147482,-0.1021308631474831
0.16018,19.92285,0.11045,20.070377380288676,-0.1475273802886754
0.24488,20.86815,0.1298,21.103507539214924,-0.23535753921492386
0.24805,20.98175,0.13435,21.13535867026966,-0.15360867026965863
0.27511,21.37075,0.15505,21.39298700749727,-0.022237007497267314
0.33015,21.9321,0.1589,21.852134801639522,0.07996519836047611
0.3307,21.82885,0.1481,21.856356984465883,-0.027506984465883733
0.1604,19.98615,0.10955,20.073664587213315,-0.08751458721331673
0.21861,20.87005,0.13435,20.823930180185698,0.04611981981430091
0.12005,19.36835,0.1021,19.38654390090082,-0.01819390090081896
0.17818,20.72835,0.1286,20.326421053699157,0.40192894630084197
0.279,21.50115,0.13265,21.42809183197815,0.0730581680218485
0.18562,20.48365,0.1298,20.425314680395203,0.05833531960479732
0.06641,17.9881,0.1134,18.01851686857497,-0.030416868574970835
0.25769,21.2775,0.14285,21.2299710182335,0.04752898176650078
0.27946,21.2773,0.1398,21.4322135321288,-0.15491353212879844
0.2655,21.0609,0.1301,21.30426974102025,-0.2433697410202491
0.18478,20.37525,0.1056,20.41433430134471,-0.039084301344708194
0.05715,17.65695,0.1072,17.677544523420366,-0.020594523420367494
0.32601,21.6733,0.1464,21.820144246473717,-0.14684424647371586
0.10902,19.1721,0.10285,19.160843004032706,0.011256995967293904
0.20299,20.7001,0.1382,20.642657769587636,0.05744223041236296
0.37949,22.13745,0.1395,22.207388700718226,-0.06993870071822528
0.21198,20.68915,0.12295,20.74849322996016,-0.059343229960159505
0.21327,20.78295,0.1364,20.763339747928427,0.01961025207157263
0.14393,19.83575,0.113,19.81516342056394,0.020586579436059793
0.25218,21.1678,0.16095,21.17629910554931,-0.008499105549311992
0.25641,21.2758,0.1749,21.21759734335494,0.058202656645061523
0.2186,20.976,0.1685,20.823817990218927,0.15218200978107177
0.07883,18.5397,0.12205,18.41045994187995,0.12924005812005035
0.08328,18.7438,0.11605,18.536659737149904,0.20714026285009624
0.17008,20.2489,0.107,20.21431473966274,0.03458526033725917
0.23643,20.87655,0.14325,21.01671787600462,-0.1401678760046181
0.30538,21.3803,0.19765,21.65494735398302,-0.27464735398302054
0.08286,18.5179,0.1055,18.525026981666876,-0.007126981666875309
0.18905,20.2039,0.1187,20.469678959774484,-0.26577895977448307
0.08162,18.511,0.10425,18.490350525737867,0.020649474262132372
0.25626,21.2564,0.16145,21.216143784407613,0.04025621559238601
0.12631,19.58525,0.13485,19.506126541423903,0.07912345857609537
0.1028,19.16175,0.1443,19.023900866216074,0.13784913378392716
0.1244,19.4784,0.1006,19.470240161951573,0.008159838048428014
0.37003,22.46065,0.1636,22.142708505739385,0.3179414942606158
0.20192,20.38595,0.11475,20.62977478622271,-0.2438247862227101
0.18004,20.68245,0.14335,20.351497246085827,0.3309527539141719
0.16163,20.1359,0.1299,20.09196605568723,0.04393394431276931
0.22644,20.8771,0.141,20.910355134269643,-0.03325513426964477
0.29649,21.4449,0.1446,21.58057885035454,-0.13567885035454097
0.24999,21.20115,0.13305,21.15466700391795,0.04648299608204809
0.14864,19.91815,0.1063,19.89178593804614,0.026364061953859874
0.14711,19.776,0.10335,19.86714679382868,-0.09114679382868118
0.2149,21.20185,0.1483,20.7819809585597,0.41986904144030035
0.14462,19.8106,0.13965,19.826533265773705,-0.01593326577370391
0.13226,19.9293,0.1333,19.614752196408503,0.31454780359149836
0.2195,21.00055,0.1346,20.833895480569396,0.1666545194306046
0.38447,22.40575,0.14945,22.240843456095426,0.16490654390457493
0.1742,20.3461,0.1115,20.27193965739692,0.07416034260307924
0.17772,20.20345,0.1224,20.320182011574346,-0.11673201157434576
0.29911,21.51975,0.1301,21.602706576814967,-0.08295657681496849
0.1187,19.44875,0.1339,19.35999122888768,0.088758771112321
0.17685,20.2397,0.106,20.308341034199785,-0.06864103419978562
0.24526,21.3752,0.1882,21.107345801842882,0.2678541981571172
0.1959,20.54825,0.11935,20.556097809960555,-0.007847809960555452
0.24832,21.09655,0.1326,21.13805400660889,-0.0415040066088892
0.30617,21.77705,0.16135,21.661459315035003,0.11559068496499592
0.24616,21.1569,0.13055,21.1164138673617,0.04048613263829992
0.13527,19.9671,0.1135,19.667976605268393,0.29912339473160543
0.21028,20.6402,0.1335,20.728800843038513,-0.08860084303851323
0.23603,21.1547,0.12315,21.01253925262126,0.14216074737873896
0.17831,20.37535,0.1134,20.328181467996295,0.047168532003706076
0.22043,20.81795,0.15445,20.84426987695133,-0.0263198769513302
0.31468,21.8201,0.1572,21.730647983840242,0.08945201615975762
0.1846,20.55175,0.1118,20.411975747585288,0.13977425241471053
0.2611,21.2036,0.13865,21.26266184573351,-0.0590618457335097
0.18122,20.21145,0.10535,20.367281924152707,-0.1558319241527073
0.38003,22.03255,0.1506,22.21103585587919,-0.1784858558791882
0.1846,20.38765,0.1082,20.411975747585288,-0.02432574758528716
0.20824,20.65465,0.12075,20.704975960696686,-0.05032596069668571
0.17746,20.33625,0.12905,20.316648888161694,0.019601111838305485
0.31555,21.7168,0.15355,21.737624221056862,-0.02082422105686277
0.24954,21.1676,0.1247,21.150200278269708,0.017399721730292583
0.20324,20.6509,0.11955,20.645658577146293,0.005241422853707434
0.12347,19.4198,0.10285,19.452579395761475,-0.03277939576147659
0.20314,20.64385,0.12035,20.644458751703127,-0.0006087517031261314
