time,Bx,By,Bz,B_total
2019-03-06 19:48:06+00:00,-145365984.0,-17431073.1,622799.72,146408672.8756088
2019-03-06 19:48:07+00:00,-145365991.2,-17431104.7,622799.34,146408683.78494063
2019-03-06 19:48:08+00:00,-145366000.0,-17431135.1,622798.97,146408696.1400568
2019-03-06 19:48:09+00:00,-145366000.0,-17431166.7,622798.6,146408699.9007209
2019-03-06 19:48:10+00:00,-145366000.0,-17431197.1,622798.22,146408703.518479
2019-03-06 19:48:11+00:00,-145366000.0,-17431228.8,622797.85,146408707.29106215
2019-03-06 19:48:12+00:00,-145366000.0,-17431259.2,622797.47,146408710.90883297
2019-03-06 19:48:13+00:00,-145366000.0,-17431290.8,622797.1,146408714.66952345
2019-03-06 19:48:14+00:00,-145366000.0,-17431321.2,622796.72,146408718.28730696
2019-03-06 19:48:15+00:00,-145366000.0,-17431352.8,622796.35,146408722.04801065
2019-03-06 19:48:16+00:00,-145366000.0,-17431383.2,622795.97,146408725.66580686
2019-03-06 19:48:17+00:00,-145366000.0,-17431414.9,622795.6,146408729.43842974
2019-03-06 19:48:18+00:00,-145366000.0,-17431445.3,622795.23,146408733.05628118
2019-03-06 19:48:19+00:00,-145366000.0,-17431476.9,622794.85,146408736.81696874
2019-03-06 19:48:20+00:00,-145366000.0,-17431507.3,622794.48,146408740.4348329
2019-03-06 19:48:21+00:00,-145366000.0,-17431538.9,622794.11,146408744.1955762
2019-03-06 19:48:22+00:00,-145366000.0,-17431569.3,622793.73,146408747.8134105
2019-03-06 19:48:23+00:00,-145366000.0,-17431601.0,622793.36,146408751.5860731
2019-03-06 19:48:24+00:00,-145366000.0,-17431631.4,622792.98,146408755.2039201
2019-03-06 19:48:25+00:00,-145366000.0,-17431663.0,622792.61,146408758.96468982
2019-03-06 19:48:26+00:00,-145366000.0,-17431693.4,622792.24,146408762.58259207
2019-03-06 19:48:27+00:00,-145366000.0,-17431725.0,622791.86,146408766.3433324
2019-03-06 19:48:28+00:00,-145366000.0,-17431755.4,622791.49,146408769.96124735
2019-03-06 19:48:29+00:00,-145366000.0,-17431787.0,622791.11,146408773.7220009
2019-03-06 19:48:30+00:00,-145366000.0,-17431817.4,622790.74,146408777.33992854
2019-03-06 19:48:31+00:00,-145366000.0,-17431849.0,622790.37,146408781.1007378
2019-03-06 19:48:32+00:00,-145366000.0,-17431879.5,622789.99,146408784.7305419
2019-03-06 19:48:33+00:00,-145366000.0,-17431911.0,622789.62,146408788.4794581
2019-03-06 19:48:34+00:00,-145366000.0,-17431941.5,622789.24,146408792.10927492
2019-03-06 19:48:35+00:00,-145366000.0,-17431973.0,622788.87,146408795.85820425
2019-03-06 19:48:36+00:00,-145366000.0,-17432003.5,622788.5,146408799.48807636
2019-03-06 19:48:37+00:00,-145366000.0,-17432035.0,622788.13,146408803.23701882
2019-03-06 19:48:38+00:00,-145366000.0,-17432065.6,622787.75,146408806.87876755
2019-03-06 19:48:39+00:00,-145366000.0,-17432097.0,622787.38,146408810.61581674
2019-03-06 19:48:40+00:00,-145366000.0,-17432127.6,622787.0,146408814.25757825
2019-03-06 19:48:41+00:00,-145366008.0,-17432159.0,622786.63,146408825.9376594
2019-03-06 19:48:42+00:00,-145366016.0,-17432189.6,622786.26,146408837.52249467
2019-03-06 19:48:43+00:00,-145366016.0,-17432221.0,622785.88,146408841.25952718
2019-03-06 19:48:44+00:00,-145366016.0,-17432251.6,622785.51,146408844.90135637
2019-03-06 19:48:45+00:00,-145366016.0,-17432283.0,622785.13,146408848.63840196
2019-03-06 19:48:46+00:00,-145366016.0,-17432313.7,622784.76,146408852.29215053
2019-03-06 19:48:47+00:00,-145366016.0,-17432345.0,622784.39,146408856.01734516
2019-03-06 19:48:48+00:00,-145366016.0,-17432375.7,622784.01,146408859.67106402
2019-03-06 19:48:49+00:00,-145366016.0,-17432407.0,622783.64,146408863.39627174
2019-03-06 19:48:50+00:00,-145366016.0,-17432437.7,622783.26,146408867.0500034
2019-03-06 19:48:51+00:00,-145366016.0,-17432469.0,622782.89,146408870.77522418
2019-03-06 19:48:52+00:00,-145366016.0,-17432499.8,622782.52,146408874.44091794
2019-03-06 19:48:53+00:00,-145366016.0,-17432531.0,622782.14,146408878.15420252
2019-03-06 19:48:54+00:00,-145366016.0,-17432561.8,622781.77,146408881.81990913
2019-03-06 19:48:55+00:00,-145366016.0,-17432593.0,622781.39,146408885.53320676
2019-03-06 19:48:56+00:00,-145366016.0,-17432623.8,622781.02,146408889.1989262
2019-03-06 19:48:57+00:00,-145366016.0,-17432655.0,622780.65,146408892.9122794
2019-03-06 19:48:58+00:00,-145366016.0,-17432685.9,622780.27,146408896.58987603
2019-03-06 19:48:59+00:00,-145366016.0,-17432717.0,622779.9,146408900.2913354
2019-03-06 19:49:00+00:00,-145366016.0,-17432747.9,622779.53,146408903.9689875
2019-03-06 19:49:01+00:00,-145366016.0,-17432779.0,622779.15,146408907.67041728
2019-03-06 19:49:02+00:00,-145366016.0,-17432809.9,622778.78,146408911.34808227
2019-03-06 19:49:03+00:00,-145366016.0,-17432841.0,622778.4,146408915.04952505
2019-03-06 19:49:04+00:00,-145366016.0,-17432872.0,622778.03,146408918.73910993
2019-03-06 19:49:05+00:00,-145366016.0,-17432903.0,622777.65,146408922.42865872
2019-03-06 19:49:06+00:00,-145366016.0,-17432934.0,622777.28,146408926.1182565
2019-03-06 19:49:07+00:00,-145366016.0,-17432965.0,622776.9,146408929.80781826
2019-03-06 19:49:08+00:00,-145366016.0,-17432996.0,622776.53,146408933.497429
2019-03-06 19:49:09+00:00,-145366016.0,-17433027.0,622776.16,146408937.18704623
2019-03-06 19:49:10+00:00,-145366016.0,-17433058.1,622775.78,146408940.8885345
2019-03-06 19:49:11+00:00,-145366016.0,-17433089.0,622775.41,146408944.56625754
2019-03-06 19:49:12+00:00,-145366016.0,-17433120.1,622775.03,146408948.2677588
2019-03-06 19:49:13+00:00,-145366016.0,-17433151.0,622774.66,146408951.94549477
2019-03-06 19:49:14+00:00,-145366016.0,-17433182.1,622774.29,146408955.6470515
2019-03-06 19:49:15+00:00,-145366024.0,-17433213.0,622773.92,146408967.26781243
2019-03-06 19:49:16+00:00,-145366032.0,-17433244.2,622773.54,146408978.92425853
2019-03-06 19:49:17+00:00,-145366032.0,-17433275.0,622773.17,146408982.5901127
2019-03-06 19:49:18+00:00,-145366032.0,-17433306.2,622772.79,146408986.30355975
2019-03-06 19:49:19+00:00,-145366032.0,-17433337.0,622772.42,146408989.96942675
2019-03-06 19:49:20+00:00,-145366032.0,-17433368.2,622772.04,146408993.68288684
2019-03-06 19:49:21+00:00,-145366032.0,-17433399.0,622771.67,146408997.3487667
2019-03-06 19:49:22+00:00,-145366032.0,-17433430.2,622771.3,146409001.06228238
2019-03-06 19:49:23+00:00,-145366032.0,-17433461.0,622770.92,146409004.72813255
2019-03-06 19:49:24+00:00,-145366032.0,-17433492.3,622770.55,146409008.45356864
2019-03-06 19:49:25+00:00,-145366032.0,-17433523.0,622770.17,146409012.10752428
2019-03-06 19:49:26+00:00,-145366032.0,-17433554.3,622769.8,146409015.83297342
2019-03-06 19:49:27+00:00,-145366032.0,-17433585.0,622769.43,146409019.48698446
2019-03-06 19:49:28+00:00,-145366032.0,-17433616.3,622769.05,146409023.2124041
2019-03-06 19:49:29+00:00,-145366032.0,-17433647.0,622768.68,146409026.86642796
2019-03-06 19:49:30+00:00,-145366032.0,-17433678.4,622768.3,146409030.6037682
2019-03-06 19:49:31+00:00,-145366032.0,-17433709.0,622767.93,146409034.24589735
2019-03-06 19:49:32+00:00,-145366032.0,-17433740.4,622767.56,146409037.98329324
2019-03-06 19:49:33+00:00,-145366032.0,-17433771.0,622767.18,146409041.62539262
2019-03-06 19:49:34+00:00,-145366032.0,-17433802.4,622766.81,146409045.3628016
2019-03-06 19:49:35+00:00,-145366032.0,-17433833.0,622766.43,146409049.00491378
2019-03-06 19:49:36+00:00,-145366032.0,-17433864.4,622766.06,146409052.74233592
2019-03-06 19:49:37+00:00,-145366032.0,-17433895.0,622765.69,146409056.38450336
2019-03-06 19:49:38+00:00,-145366032.0,-17433926.5,622765.32,146409060.1338463
2019-03-06 19:49:39+00:00,-145366032.0,-17433957.0,622764.94,146409063.76407632
2019-03-06 19:49:40+00:00,-145366032.0,-17433988.5,622764.57,146409067.51343238
2019-03-06 19:49:41+00:00,-145366032.0,-17434019.0,622764.19,146409071.14367515
2019-03-06 19:49:42+00:00,-145366032.0,-17434050.5,622763.82,146409074.89304438
2019-03-06 19:49:43+00:00,-145366032.0,-17434081.0,622763.45,146409078.5233424
2019-03-06 19:49:44+00:00,-145366032.0,-17434112.6,622763.07,146409082.28459004
2019-03-06 19:49:45+00:00,-145366032.0,-17434143.0,622762.7,146409085.902993
2019-03-06 19:49:46+00:00,-145366032.0,-17434174.6,622762.32,146409089.66425383
2019-03-06 19:49:47+00:00,-145366032.0,-17434205.0,622761.95,146409093.28266948
2019-03-06 19:49:48+00:00,-145366032.0,-17434236.6,622761.58,146409097.04398605
2019-03-06 19:49:49+00:00,-145366040.8,-17434267.0,622761.2,146409109.39967766
2019-03-06 19:49:50+00:00,-145366048.0,-17434298.7,622760.83,146409120.3216197
2019-03-06 19:49:51+00:00,-145366048.0,-17434329.1,622760.45,146409123.94001782
2019-03-06 19:49:52+00:00,-145366048.0,-17434360.7,622760.08,146409127.70136037
2019-03-06 19:49:53+00:00,-145366048.0,-17434391.1,622759.71,146409131.31981373
2019-03-06 19:49:54+00:00,-145366048.0,-17434422.7,622759.33,146409135.08112696
2019-03-06 19:49:55+00:00,-145366048.0,-17434453.1,622758.96,146409138.699593
2019-03-06 19:49:56+00:00,-145366048.0,-17434484.8,622758.58,146409142.4728275
2019-03-06 19:49:57+00:00,-145366048.0,-17434515.2,622758.21,146409146.09130627
2019-03-06 19:49:58+00:00,-145366048.0,-17434546.8,622757.83,146409149.8526459
2019-03-06 19:49:59+00:00,-145366048.0,-17434577.2,622757.46,146409153.47113734
2019-03-06 19:50:00+00:00,-145366048.0,-17434608.8,622757.09,146409157.2325327
2019-03-06 19:50:01+00:00,-145366048.0,-17434639.2,622756.72,146409160.85103685
2019-03-06 19:50:02+00:00,-145366048.0,-17434670.9,622756.34,146409164.6243111
2019-03-06 19:50:03+00:00,-145366048.0,-17434701.3,622755.97,146409168.24282792
2019-03-06 19:50:04+00:00,-145366048.0,-17434732.9,622755.59,146409172.0042072
2019-03-06 19:50:05+00:00,-145366048.0,-17434763.3,622755.22,146409175.62273672
2019-03-06 19:50:06+00:00,-145366048.0,-17434794.9,622754.85,146409179.3841717
2019-03-06 19:50:07+00:00,-145366048.0,-17434825.3,622754.47,146409183.00267142
2019-03-06 19:50:08+00:00,-145366048.0,-17434857.0,622754.1,146409186.7760279
2019-03-06 19:50:09+00:00,-145366048.0,-17434887.4,622753.72,146409190.3945403
2019-03-06 19:50:10+00:00,-145366048.0,-17434919.0,622753.35,146409194.1560017
2019-03-06 19:50:11+00:00,-145366048.0,-17434949.4,622752.97,146409197.7745268
2019-03-06 19:50:12+00:00,-145366048.0,-17434981.0,622752.6,146409201.53600138
2019-03-06 19:50:13+00:00,-145366048.0,-17435011.4,622752.22,146409205.1545392
2019-03-06 19:50:14+00:00,-145366048.0,-17435043.0,622751.85,146409208.91602698
2019-03-06 19:50:15+00:00,-145366048.0,-17435073.4,622751.48,146409212.53462002
2019-03-06 19:50:16+00:00,-145366048.0,-17435105.0,622751.1,146409216.29607844
2019-03-06 19:50:17+00:00,-145366048.0,-17435135.5,622750.73,146409219.92659268
2019-03-06 19:50:18+00:00,-145366048.0,-17435167.0,622750.36,146409223.67619833
2019-03-06 19:50:19+00:00,-145366048.0,-17435197.5,622749.98,146409227.30668277
2019-03-06 19:50:20+00:00,-145366048.0,-17435229.0,622749.61,146409231.05630156
2019-03-06 19:50:21+00:00,-145366048.0,-17435259.5,622749.23,146409234.68679872
2019-03-06 19:50:22+00:00,-145366048.0,-17435291.0,622748.86,146409238.4364307
2019-03-06 19:50:23+00:00,-145366056.8,-17435321.6,622748.49,146409250.81619006
2019-03-06 19:50:24+00:00,-145366064.0,-17435353.0,622748.11,146409261.70258224
2019-03-06 19:50:25+00:00,-145366064.0,-17435383.6,622747.74,146409265.34505567
2019-03-06 19:50:26+00:00,-145366064.0,-17435415.0,622747.36,146409269.08276233
2019-03-06 19:50:27+00:00,-145366064.0,-17435445.6,622746.99,146409272.72524858
2019-03-06 19:50:28+00:00,-145366064.0,-17435477.0,622746.62,146409276.46301085
2019-03-06 19:50:29+00:00,-145366064.0,-17435507.6,622746.24,146409280.10546732
2019-03-06 19:50:30+00:00,-145366064.0,-17435539.0,622745.87,146409283.84324273
2019-03-06 19:50:31+00:00,-145366064.0,-17435569.7,622745.49,146409287.49762076
2019-03-06 19:50:32+00:00,-145366064.0,-17435601.0,622745.12,146409291.2235005
2019-03-06 19:50:33+00:00,-145366064.0,-17435631.7,622744.75,146409294.87793386
2019-03-06 19:50:34+00:00,-145366064.0,-17435663.0,622744.38,146409298.60382667
2019-03-06 19:50:35+00:00,-145366064.0,-17435693.7,622744.0,146409302.25823033
2019-03-06 19:50:36+00:00,-145366064.0,-17435725.0,622743.63,146409305.98413622
2019-03-06 19:50:37+00:00,-145366064.0,-17435755.8,622743.25,146409309.6504616
2019-03-06 19:50:38+00:00,-145366064.0,-17435787.0,622742.88,146409313.36447164
2019-03-06 19:50:39+00:00,-145366064.0,-17435817.8,622742.51,146409317.0308524
2019-03-06 19:50:40+00:00,-145366064.0,-17435849.0,622742.13,146409320.74483296
2019-03-06 19:50:41+00:00,-145366064.0,-17435879.8,622741.76,146409324.4112266
2019-03-06 19:50:42+00:00,-145366064.0,-17435911.0,622741.38,146409328.12522015
2019-03-06 19:50:43+00:00,-145366064.0,-17435941.9,622741.01,146409331.8035357
2019-03-06 19:50:44+00:00,-145366064.0,-17435973.0,622740.64,146409335.50567576
2019-03-06 19:50:45+00:00,-145366064.0,-17436003.9,622740.26,146409339.1839617
2019-03-06 19:50:46+00:00,-145366064.0,-17436035.0,622739.89,146409342.88611475
2019-03-06 19:50:47+00:00,-145366064.0,-17436065.9,622739.51,146409346.56441355
2019-03-06 19:50:48+00:00,-145366064.0,-17436097.0,622739.14,146409350.2665796
2019-03-06 19:50:49+00:00,-145366064.0,-17436128.0,622738.77,146409353.956843
2019-03-06 19:50:50+00:00,-145366064.0,-17436159.0,622738.39,146409357.64707035
2019-03-06 19:50:51+00:00,-145366064.0,-17436190.0,622738.02,146409361.3373467
2019-03-06 19:50:52+00:00,-145366064.0,-17436221.0,622737.64,146409365.02758697
2019-03-06 19:50:53+00:00,-145366064.0,-17436252.0,622737.27,146409368.7178763
2019-03-06 19:50:54+00:00,-145366064.0,-17436283.0,622736.9,146409372.408172
2019-03-06 19:50:55+00:00,-145366064.0,-17436314.1,622736.52,146409376.110341
2019-03-06 19:50:56+00:00,-145366064.0,-17436345.0,622736.15,146409379.78874043
2019-03-06 19:50:57+00:00,-145366072.8,-17436376.1,622735.77,146409392.22821325
2019-03-06 19:50:58+00:00,-145366080.0,-17436407.0,622735.4,146409403.05531767
2019-03-06 19:50:59+00:00,-145366080.0,-17436438.1,622735.03,146409406.75755477
2019-03-06 19:51:00+00:00,-145366080.0,-17436469.0,622734.65,146409410.43593705
2019-03-06 19:51:01+00:00,-145366080.0,-17436500.1,622734.28,146409414.1381871
2019-03-06 19:51:02+00:00,-145366080.0,-17436531.0,622733.9,146409417.8165823
2019-03-06 19:51:03+00:00,-145366080.0,-17436562.2,622733.53,146409421.53075483
2019-03-06 19:51:04+00:00,-145366080.0,-17436593.0,622733.15,146409425.19725347
2019-03-06 19:51:05+00:00,-145366080.0,-17436624.2,622732.78,146409428.911439
2019-03-06 19:51:06+00:00,-145366080.0,-17436655.0,622732.41,146409432.57799304
2019-03-06 19:51:07+00:00,-145366080.0,-17436686.2,622732.03,146409436.29214907
2019-03-06 19:51:08+00:00,-145366080.0,-17436717.0,622731.66,146409439.95871598
2019-03-06 19:51:09+00:00,-145366080.0,-17436748.3,622731.28,146409443.6847946
2019-03-06 19:51:10+00:00,-145366080.0,-17436779.0,622730.91,146409447.33946478
2019-03-06 19:51:11+00:00,-145366080.0,-17436810.3,622730.54,146409451.06559902
2019-03-06 19:51:12+00:00,-145366080.0,-17436841.0,622730.17,146409454.72028202
2019-03-06 19:51:13+00:00,-145366080.0,-17436872.3,622729.79,146409458.44638678
2019-03-06 19:51:14+00:00,-145366080.0,-17436903.0,622729.42,146409462.1010826
2019-03-06 19:51:15+00:00,-145366080.0,-17436934.3,622729.04,146409465.82720044
2019-03-06 19:51:16+00:00,-145366080.0,-17436965.0,622728.67,146409469.48190907
2019-03-06 19:51:17+00:00,-145366080.0,-17436996.4,622728.29,146409473.21994975
2019-03-06 19:51:18+00:00,-145366080.0,-17437027.0,622727.92,146409476.86276144
2019-03-06 19:51:19+00:00,-145366080.0,-17437058.4,622727.55,146409480.60085773
2019-03-06 19:51:20+00:00,-145366080.0,-17437089.0,622727.17,146409484.24363968
2019-03-06 19:51:21+00:00,-145366080.0,-17437120.4,622726.8,146409487.98174912
2019-03-06 19:51:22+00:00,-145366080.0,-17437151.0,622726.42,146409491.62454382
2019-03-06 19:51:23+00:00,-145366080.0,-17437182.5,622726.05,146409495.3745762
2019-03-06 19:51:24+00:00,-145366080.0,-17437213.0,622725.68,146409499.00551638
2019-03-06 19:51:25+00:00,-145366080.0,-17437244.5,622725.3,146409502.7555194
2019-03-06 19:51:26+00:00,-145366080.0,-17437275.0,622724.93,146409506.38647228
2019-03-06 19:51:27+00:00,-145366080.0,-17437306.5,622724.55,146409510.13648847
2019-03-06 19:51:28+00:00,-145366080.0,-17437337.0,622724.18,146409513.7674541
2019-03-06 19:51:29+00:00,-145366080.0,-17437368.6,622723.81,146409517.52943593
2019-03-06 19:51:30+00:00,-145366080.0,-17437399.0,622723.43,146409521.14846176
2019-03-06 19:51:31+00:00,-145366088.8,-17437430.6,622723.06,146409533.64774016
2019-03-06 19:51:32+00:00,-145366096.0,-17437461.0,622722.68,146409544.41546467
2019-03-06 19:51:33+00:00,-145366096.0,-17437492.6,622722.31,146409548.1774725
2019-03-06 19:51:34+00:00,-145366096.0,-17437523.0,622721.94,146409551.79656586
2019-03-06 19:51:35+00:00,-145366096.0,-17437554.7,622721.57,146409555.570497
2019-03-06 19:51:36+00:00,-145366096.0,-17437585.1,622721.19,146409559.18956056
2019-03-06 19:51:37+00:00,-145366096.0,-17437616.7,622720.82,146409562.95159477
2019-03-06 19:51:38+00:00,-145366096.0,-17437647.1,622720.44,146409566.57067102
2019-03-06 19:51:39+00:00,-145366096.0,-17437678.7,622720.07,146409570.33271843
2019-03-06 19:51:40+00:00,-145366096.0,-17437709.1,622719.7,146409573.9518499
2019-03-06 19:51:41+00:00,-145366096.0,-17437740.8,622719.32,146409577.72577825
2019-03-06 19:51:42+00:00,-145366096.0,-17437771.2,622718.95,146409581.34492242
2019-03-06 19:51:43+00:00,-145366096.0,-17437802.8,622718.57,146409585.10695374
2019-03-06 19:51:44+00:00,-145366096.0,-17437833.2,622718.2,146409588.7261106
2019-03-06 19:51:45+00:00,-145366096.0,-17437864.8,622717.83,146409592.48819762
2019-03-06 19:51:46+00:00,-145366096.0,-17437895.2,622717.45,146409596.10732466
2019-03-06 19:51:47+00:00,-145366096.0,-17437926.8,622717.08,146409599.86942488
2019-03-06 19:51:48+00:00,-145366096.0,-17437957.2,622716.7,146409603.4885646
2019-03-06 19:51:49+00:00,-145366096.0,-17437988.9,622716.33,146409607.26258844
2019-03-06 19:51:50+00:00,-145366096.0,-17438019.3,622715.96,146409610.8817834
2019-03-06 19:51:51+00:00,-145366096.0,-17438050.9,622715.58,146409614.64386752
2019-03-06 19:51:52+00:00,-145366096.0,-17438081.3,622715.21,146409618.26307514
2019-03-06 19:51:53+00:00,-145366096.0,-17438112.9,622714.83,146409622.02517247
2019-03-06 19:51:54+00:00,-145366096.0,-17438143.3,622714.46,146409625.64439282
2019-03-06 19:51:55+00:00,-145366096.0,-17438174.9,622714.08,146409629.4065033
2019-03-06 19:51:56+00:00,-145366096.0,-17438205.3,622713.71,146409633.02573633
2019-03-06 19:51:57+00:00,-145366096.0,-17438237.0,622713.34,146409636.79981312
2019-03-06 19:51:58+00:00,-145366096.0,-17438267.4,622712.96,146409640.41901636
2019-03-06 19:51:59+00:00,-145366096.0,-17438299.0,622712.59,146409644.1811958
2019-03-06 19:52:00+00:00,-145366096.0,-17438329.4,622712.22,146409647.80045423
2019-03-06 19:52:01+00:00,-145366096.0,-17438361.0,622711.84,146409651.56260434
2019-03-06 19:52:02+00:00,-145366096.0,-17438391.4,622711.47,146409655.18187547
2019-03-06 19:52:03+00:00,-145366096.0,-17438423.0,622711.09,146409658.94403878
2019-03-06 19:52:04+00:00,-145366096.0,-17438453.5,622710.72,146409662.57523334
2019-03-06 19:52:05+00:00,-145366104.8,-17438485.0,622710.35,146409675.0628175
2019-03-06 19:52:06+00:00,-145366112.0,-17438515.5,622709.97,146409685.84266213
