z,H_TFGR,q_TFGR,j_TFGR,H_LCDM,q_LCDM,j_LCDM,Omega_r_TFGR,Omega_m_TFGR,Omega_TF_TFGR
9.072841051314144423e-01,1.173064046525691282e+02,2.130783198198875628e-01,1.173236790337113700e+00,1.216512154475954759e+02,1.724767265802831240e-01,1.000000000000000000e+00,4.712096648027016524e-04,8.399969653282451931e-01,1.595318250069521215e-01
9.110262828535671265e-01,1.175858617285120005e+02,2.147782705515388357e-01,1.172220164823660760e+00,1.219312955091712070e+02,1.739813776927092159e-01,1.000000000000000000e+00,4.726639802539621057e-04,8.409395241094193008e-01,1.585878119103267814e-01
9.147684605757198106e-01,1.178658265481796974e+02,2.164667518664443180e-01,1.171210417481461930e+00,1.222118293823487249e+02,1.754781119904411935e-01,1.000000000000000000e+00,4.741167831863563834e-04,8.418757129250642457e-01,1.576501702917493808e-01
9.185106382978724948e-01,1.181462975506513402e+02,2.181438412366374646e-01,1.170207501834773733e+00,1.224928160922247571e+02,1.769669690840793286e-01,1.000000000000000000e+00,4.755680768505127676e-04,8.428055748110451217e-01,1.567188571121043428e-01
9.222528160200251790e-01,1.184272731845109377e+02,2.198096157581900523e-01,1.169211371633593233e+00,1.227742546678124569e+02,1.784479884964063623e-01,1.000000000000000000e+00,4.770178645683886593e-04,8.437291525942681725e-01,1.557938295411634144e-01
9.259949937421778632e-01,1.187087519077903437e+02,2.214641521489165155e-01,1.168221980855032260e+00,1.230561441420321955e+02,1.799212096600940891e-01,1.000000000000000000e+00,4.784661497313998958e-04,8.446464888914079205e-01,1.548750449588606748e-01
9.297371714643305474e-01,1.189907321879123288e+02,2.231075267462032385e-01,1.167239283704614827e+00,1.233384835517025806e+02,1.813866719154687002e-01,1.000000000000000000e+00,4.799129357985805889e-04,8.455576261077036859e-01,1.539624609564978486e-01
9.334793491864832315e-01,1.192732125016337932e+02,2.247398155049600277e-01,1.166263234617501920e+00,1.236212719375309206e+02,1.828444145083341632e-01,1.000000000000000000e+00,4.813582262947735911e-04,8.464626064358232727e-01,1.530560353378818406e-01
9.372215269086359157e-01,1.195561913349890659e+02,2.263610939956915979e-01,1.165293788259645469e+00,1.239045083441038173e+02,1.842944765878533619e-01,1.000000000000000000e+00,4.828020248088515367e-04,8.473614718547951563e-01,1.521557261203960176e-01
9.409637046307885999e-01,1.198396671832334448e+02,2.279714374026846901e-01,1.164330899528870589e+00,1.241881918198774741e+02,1.857368972044841637e-01,1.000000000000000000e+00,4.842443349919678614e-04,8.482542641290017338e-01,1.512614915360062651e-01
9.447058823529412841e-01,1.201236385507868079e+02,2.295709205223106508e-01,1.163374523555892104e+00,1.244723214171679473e+02,1.871717153079724139e-01,1.000000000000000000e+00,4.856851605558366609e-04,8.491410248072400746e-01,1.503732900322040655e-01
9.484480600750939683e-01,1.204081039511773383e+02,2.311596177614381464e-01,1.162424615705260456e+00,1.247568961921410420e+02,1.885989697453978597e-01,1.000000000000000000e+00,4.871245052710428537e-04,8.500217952218415141e-01,1.494910802728874610e-01
9.521902377972466525e-01,1.206930619069854771e+02,2.327376031359554287e-01,1.161481131576246995e+00,1.250419152048023790e+02,1.900186992592746982e-01,1.000000000000000000e+00,4.885623729653805871e-04,8.508966164878527527e-01,1.486148211391818408e-01
9.559324155193993366e-01,1.209785109497880597e+02,2.343049502693984876e-01,1.160544027003661993e+00,1.253273775189870065e+02,1.914309424857042752e-01,1.000000000000000000e+00,4.899987675222198863e-04,8.517655295022763529e-01,1.477444717302014709e-01
9.596745932415520208e-01,1.212644496201025248e+02,2.358617323916832043e-01,1.159613258058611596e+00,1.256132822023491542e+02,1.928357379525796056e-01,1.000000000000000000e+00,4.914336928789023607e-04,8.526285749433676342e-01,1.468799913637534871e-01
9.634167709637047050e-01,1.215508764673313209e+02,2.374080223379376742e-01,1.158688781049195260e+00,1.258996283263516318e+02,1.942331240778410739e-01,1.000000000000000000e+00,4.928671530251639609e-04,8.534857932699887462e-01,1.460213395769860700e-01
9.671589486858573892e-01,1.218377900497065411e+02,2.389438925474350051e-01,1.157770552521142582e+00,1.261864149662552848e+02,1.956231391677820675e-01,1.000000000000000000e+00,4.942991520015851655e-04,8.543372247210173631e-01,1.451684761269809998e-01
9.709011264080100734e-01,1.221251889342346715e+02,2.404694150626208726e-01,1.156858529258393053e+00,1.264736412011081512e+02,1.970058214154040699e-01,1.000000000000000000e+00,4.957296938980691953e-04,8.551829093148085592e-01,1.443213609912934459e-01
9.746433041301627576e-01,1.224130716966415520e+02,2.419846615282358893e-01,1.155952668283618756e+00,1.267613061137346904e+02,1.983812088988194389e-01,1.000000000000000000e+00,4.971587828523454889e-04,8.560228868487086418e-01,1.434799543684390777e-01
9.783854818523154417e-01,1.227014369213175229e+02,2.434897031905295384e-01,1.155052926858693763e+00,1.270494087907246836e+02,1.997493395797033389e-01,1.000000000000000000e+00,4.985864230485008257e-04,8.568571968986210541e-01,1.426442166783304100e-01
9.821276595744681259e-01,1.229902832012627556e+02,2.449846108965635372e-01,1.154159262485107584e+00,1.273379483224222497e+02,2.011102513017908877e-01,1.000000000000000000e+00,5.000126187155365777e-04,8.576858788186210170e-01,1.418141085626634657e-01
9.858698372966208101e-01,1.232796091380327539e+02,2.464694550936019635e-01,1.153271632904328436e+00,1.276269238029146038e+02,2.024639817894214877e-01,1.000000000000000000e+00,5.014373741259500316e-04,8.585089717406177989e-01,1.409895908852560886e-01
9.896120150187737163e-01,1.235694133416840828e+02,2.479443058285872303e-01,1.152389996098114544e+00,1.279163343300206463e+02,2.038105686461272881e-01,1.000000000000000000e+00,5.028606935943437904e-04,8.593265145740668354e-01,1.401706247323388776e-01
9.933541927409264005e-01,1.238596944307203103e+02,2.494092327476976068e-01,1.151514310288776377e+00,1.282061790052797789e+02,2.051500493532674718e-01,1.000000000000000000e+00,5.042825814760568603e-04,8.601385460057237031e-01,1.393571714128002403e-01
9.970963704630790847e-01,1.241504510320381200e+02,2.508643050959867837e-01,1.150644533939389369e+00,1.284964569339400953e+02,2.064824612687048422e-01,1.000000000000000000e+00,5.057030421658242512e-04,8.609451044994473889e-01,1.385491924583867607e-01
1.000838548185231769e+00,1.244416817808736084e+02,2.523095917171009894e-01,1.149780625753961116e+00,1.287871672249470691e+02,2.078078416255264571e-01,1.000000000000000000e+00,5.071220800964576112e-04,8.617462282960439701e-01,1.377466496238595739e-01
1.004580725907384453e+00,1.247333853207488801e+02,2.537451610530738755e-01,1.148922544677552171e+00,1.290783089909316743e+02,2.091262275308058138e-01,1.000000000000000000e+00,5.085396997375516651e-04,8.625419554131542599e-01,1.369495048871083309e-01
1.008322903629537137e+00,1.250255603034187288e+02,2.551710811441936788e-01,1.148070249896350425e+00,1.293698813481986463e+02,2.104376559644060563e-01,1.000000000000000000e+00,5.099559055942137461e-04,8.633323236451816429e-01,1.361577204492241400e-01
1.012065081351689821e+00,1.253182053888177023e+02,2.565874196289464892e-01,1.147223700837705529e+00,1.296618834167146304e+02,2.117421637778255095e-01,1.000000000000000000e+00,5.113707022058175053e-04,8.641173705632628765e-01,1.353712587345313467e-01
1.015807259073842284e+00,1.256113192450072091e+02,2.579942437440269076e-01,1.146382857170116898e+00,1.299543143200962731e+02,2.130397876930809620e-01,1.000000000000000000e+00,5.127840941447788480e-04,8.648971335152744189e-01,1.345900823905808730e-01
1.019549436795995190e+00,1.259049005481229955e+02,2.593916203244192031e-01,1.145547678803183755e+00,1.302471731855981432e+02,2.143305643016324702e-01,1.000000000000000000e+00,5.141960860153547454e-04,8.656716496258799465e-01,1.338141542881047252e-01
1.023291614518147652e+00,1.261989479823225935e+02,2.607796158035443623e-01,1.144718125887514093e+00,1.305404591441004527e+02,2.156145300633438844e-01,1.000000000000000000e+00,5.156066824524636232e-04,8.664409557966131770e-01,1.330434375209343933e-01
1.027033792240300558e+00,1.264934602397334089e+02,2.621582962134739736e-01,1.143894158814592776e+00,1.308341713300972344e+02,2.168917213054847026e-01,1.000000000000000000e+00,5.170158881205310112e-04,8.672050887059982172e-01,1.322778954058813072e-01
1.030775969962453020e+00,1.267884360204007805e+02,2.635277271852057290e-01,1.143075738216615012e+00,1.311283088816838927e+02,2.181621742217664250e-01,1.000000000000000000e+00,5.184237077123527576e-04,8.679640848097039951e-01,1.315174914825835983e-01
1.034518147684605927e+00,1.270838740322361531e+02,2.648879739490012097e-01,1.142262824966279622e+00,1.314228709405448967e+02,2.194259248714167665e-01,1.000000000000000000e+00,5.198301459479828541e-04,8.687179803407337753e-01,1.307621895133182222e-01
1.038260325406758389e+00,1.273797729909656056e+02,2.662391013347821800e-01,1.141455380176549905e+00,1.317178566519412186e+02,2.206830091782877312e-01,1.000000000000000000e+00,5.212352075736399097e-04,8.694668113096459816e-01,1.300119534827803569e-01
1.042002503128911295e+00,1.276761316200788627e+02,2.675811737725881656e-01,1.140653365200376523e+00,1.320132651646983106e+02,2.219334629300023509e-01,1.000000000000000000e+00,5.226388973606375856e-04,8.702106135048103264e-01,1.292667475978289682e-01
1.045744680851063757e+00,1.279729486507780933e+02,2.689142552930872121e-01,1.139856741630387527e+00,1.323090956311932302e+02,2.231773217771324258e-01,1.000000000000000000e+00,5.240412201043329185e-04,8.709494224926929151e-01,1.285265362872027584e-01
1.049486858573216663e+00,1.282702228219274048e+02,2.702384095281432641e-01,1.139065471298547294e+00,1.326053472073423336e+02,2.244146212324126255e-01,1.000000000000000000e+00,5.254421806230958952e-04,8.716832736181723273e-01,1.277912842012046413e-01
1.053229036295369569e+00,1.285679528800019114e+02,2.715536997114353368e-01,1.138279516275780612e+00,1.329020190525882867e+02,2.256453966699850655e-01,1.000000000000000000e+00,5.268417837572975668e-04,8.724122020048852288e-01,1.270609562113573787e-01
1.056971214017522032e+00,1.288661375790379111e+02,2.728601886791314213e-01,1.137498838871568330e+00,1.331991103298878727e+02,2.268696833246802158e-01,1.000000000000000000e+00,5.282400343683219066e-04,8.731362425556024043e-01,1.263355174100292966e-01
1.060713391739674938e+00,1.291647756805827783e+02,2.741579388706092413e-01,1.136723401633510822e+00,1.334966202056989459e+02,2.280875162913265641e-01,1.000000000000000000e+00,5.296369373375926304e-04,8.738554299526293256e-01,1.256149331100331334e-01
1.064455569461827400e+00,1.294638659536448699e+02,2.754470123292264705e-01,1.135953167346865023e+00,1.337945478499676994e+02,2.292989305240925313e-01,1.000000000000000000e+00,5.310324975656192069e-04,8.745697986582363637e-01,1.248991688441979803e-01
1.068197747183980306e+00,1.297634071746444420e+02,2.767274707031405212e-01,1.135188099034049047e+00,1.340928924361160455e+02,2.305039608358604997e-01,1.000000000000000000e+00,5.324267199710661785e-04,8.752793829151150895e-01,1.241881903649138946e-01
1.071939924906132768e+00,1.300633981273641098e+02,2.779993752461711320e-01,1.134428159954123938e+00,1.343916531410284847e+02,2.317026418976293189e-01,1.000000000000000000e+00,5.338196094898360351e-04,8.759842167468581131e-01,1.234819636436521179e-01
1.075682102628285675e+00,1.303638376028999062e+02,2.792627868187090301e-01,1.133673313602245214e+00,1.346908291450395723e+02,2.328950082379471487e-01,1.000000000000000000e+00,5.352111710741725781e-04,8.766843339584657890e-01,1.227804548704600485e-01
1.079424280350438137e+00,1.306647243996123109e+02,2.805177658886661707e-01,1.132923523709091329e+00,1.349904196319204743e+02,2.340810942423728613e-01,1.000000000000000000e+00,5.366014096917810913e-04,8.773797681368750156e-01,1.220836304534331784e-01
1.083166458072591043e+00,1.309660573230780187e+02,2.817643725324700532e-01,1.132178754240265484e+00,1.352904237888664056e+02,2.352609341529668663e-01,1.000000000000000000e+00,5.379903303249686762e-04,8.780705526515125703e-01,1.213914570181624936e-01
1.086908635794743505e+00,1.312678351860414807e+02,2.830026664360960065e-01,1.131438969395673011e+00,1.355908408064836124e+02,2.364345620678088566e-01,1.000000000000000000e+00,5.393779379697990085e-04,8.787567206548696497e-01,1.207039014071605021e-01
1.090650813516896411e+00,1.315700568083669566e+02,2.842327068961399972e-01,1.130704133608877004e+00,1.358916698787762414e+02,2.376020119405438669e-01,1.000000000000000000e+00,5.407642376352654167e-04,8.794383050830992810e-01,1.200209306792653641e-01
1.094392991239048873e+00,1.318727210169905106e+02,2.854545528209270211e-01,1.129974211546431517e+00,1.361929102031329819e+02,2.387633175799527552e-01,1.000000000000000000e+00,5.421492343424806582e-04,8.801153386566329395e-01,1.193425121090245927e-01
1.098135168961201780e+00,1.321758266458729167e+02,2.866682627316598508e-01,1.129249168107189005e+00,1.364945609803145317e+02,2.399185126495527731e-01,1.000000000000000000e+00,5.435329331238844758e-04,8.807878538808193714e-01,1.186686131860567178e-01
1.101877346683354242e+00,1.324793725359519954e+02,2.878738947635994805e-01,1.128528968421592005e+00,1.367966214144401249e+02,2.410676306672205893e-01,1.000000000000000000e+00,5.449153390224654656e-04,8.814558830465820671e-01,1.179992016143954214e-01
1.105619524405507148e+00,1.327833575350959165e+02,2.890715066672815414e-01,1.127813577850940385e+00,1.370990907129744869e+02,2.422107050048422638e-01,1.000000000000000000e+00,5.462964570910011598e-04,8.821194582310957211e-01,1.173342453118133150e-01
1.109361702127659610e+00,1.330877804980560768e+02,2.902611558097644151e-01,1.127102961986641283e+00,1.374019680867145041e+02,2.433477688879862877e-01,1.000000000000000000e+00,5.476762923913100359e-04,8.827786112984802314e-01,1.166737124091285077e-01
1.113103879849812516e+00,1.333926402864210274e+02,2.914428991759110965e-01,1.126397086649438384e+00,1.377052527497763208e+02,2.444788553956034338e-01,1.000000000000000000e+00,5.490548499935255346e-04,8.834333739005144626e-01,1.160175712494920519e-01
1.116846057571964979e+00,1.336979357685699483e+02,2.926167933697000900e-01,1.125695917888623221e+00,1.380089439195819807e+02,2.456039974597477582e-01,1.000000000000000000e+00,5.504321349753794022e-04,8.840837774773647739e-01,1.153657903876597474e-01
1.120588235294117885e+00,1.340036658196269173e+02,2.937828946155669474e-01,1.124999421981229153e+00,1.383130408168461827e+02,2.467232278653222755e-01,1.000000000000000000e+00,5.518081524215029225e-04,8.847298532583318664e-01,1.147183385892465296e-01
1.124330413016270347e+00,1.343098293214147532e+02,2.949412587597723956e-01,1.124307565431208911e+00,1.386175426655630076e+02,2.478365792498458953e-01,1.000000000000000000e+00,5.531829074227418092e-04,8.853716322626110635e-01,1.140751848299660781e-01
1.128072590738423253e+00,1.346164251624100530e+02,2.960919412718014954e-01,1.123620314968592604e+00,1.389224486929927878e+02,2.489440841032450058e-01,1.000000000000000000e+00,5.545564050754876869e-04,8.860091453000710215e-01,1.134362982948534798e-01
1.131814768460575715e+00,1.349234522376977736e+02,2.972349972457860590e-01,1.122937637548634626e+00,1.392277581296488052e+02,2.500457747676646525e-01,1.000000000000000000e+00,5.559286504810211733e-04,8.866424229720442085e-01,1.128016483774747086e-01
1.135556946182728622e+00,1.352309094489262975e+02,2.983704814019543794e-01,1.122259500350940575e+00,1.395334702092840757e+02,2.511416834373020324e-01,1.000000000000000000e+00,5.572996487448718742e-04,8.872714956721340362e-01,1.121712046791211587e-01
1.139299123904881084e+00,1.355387957042625828e+02,2.994984480881037747e-01,1.121585870778582850e+00,1.398395841688777352e+02,2.522318421582598891e-01,1.000000000000000000e+00,5.586694049761888959e-04,8.878963935870325397e-01,1.115449370079912711e-01
1.143041301627033990e+00,1.358471099183481101e+02,3.006189512810998332e-01,1.120916716457200479e+00,1.401460992486222779e+02,2.533162828284222234e-01,1.000000000000000000e+00,5.600379242871289217e-04,8.885171466973552645e-01,1.109228153783576448e-01
1.146783479349186452e+00,1.361558510122544305e+02,3.017320445883944213e-01,1.120252005234085413e+00,1.404530146919098570e+02,2.543950371973483504e-01,1.000000000000000000e+00,5.614052117922545878e-04,8.891337847784845927e-01,1.103048100097231699e-01
